股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.64%,1342000,1485.0
3017,奇鋐,7.28%,1259000,1195.0
3665,貿聯-KY,7.08%,1199848,1220.0
2345,智邦,6.41%,1325000,1000.0
2308,台達電,5.29%,1067000,1025.0
2383,台光電,5.02%,910000,1140.0
6223,旺矽,4.84%,511000,1960.0
2317,鴻海,4.56%,4229000,223.0
2368,金像電,4.07%,2023000,416.0
6669,緯穎,3.92%,210000,3860.0
2059,川湖,3.61%,190000,3930.0
3653,健策,3.52%,311000,2340.0
2449,京元電子,3.47%,3979000,180.5
6805,富世達,3.25%,564000,1190.0
6274,台燿,3.03%,1920000,326.5
8210,勤誠,2.73%,831000,680.0
3661,世芯-KY,2.50%,167000,3095.0
1303,南亞,1.80%,8959000,41.45
3231,緯創,1.70%,2521000,139.5
3533,嘉澤,1.68%,239000,1450.0
5274,信驊,1.65%,61000,5600.0
3406,玉晶光,1.49%,727000,423.0
3376,新日興,1.32%,1236000,221.0
2354,鴻準,1.06%,3284000,66.9
3037,欣興,0.86%,1069000,165.5
1560,中砂,0.85%,510000,343.0
3515,華擎,0.85%,607000,290.5
8996,高力,0.84%,315000,550.0
6191,精成科,0.81%,1511000,111.5
5536,聖暉*,0.69%,162000,875.0
3211,順達,0.64%,410000,324.5
8299,群聯,0.58%,139000,860.0
4966,譜瑞-KY,0.50%,137000,750.0
2454,聯發科,0.01%,1000,1330.0
3008,大立光,0.01%,1000,2245.0
6515,穎崴,0.01%,1000,2430.0
2344,華邦電,0.00%,1000,44.0
2357,華碩,0.00%,1000,685.0
2439,美律,0.00%,1000,101.5
2884,玉山金,0.00%,1010,32.4
3045,台灣大,0.00%,1000,110.0
3217,優群,0.00%,1000,178.0
3264,欣銓,0.00%,1000,82.3
3583,辛耘,0.00%,1000,386.0
3711,日月光投控,0.00%,1000,191.5
4770,上品,0.00%,1000,261.5
4958,臻鼎-KY,0.00%,1000,151.5
5347,世界,0.00%,1000,100.0
6139,亞翔,0.00%,1000,454.0
6472,保瑞,0.00%,1000,654.0
