股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.23%,3333000,1865.0
3017,奇鋐,6.50%,2502000,1750.0
2308,台達電,5.97%,3203000,1255.0
2383,台光電,5.88%,1809000,2190.0
2345,智邦,5.16%,2660000,1305.0
3665,貿聯-KY,4.97%,2079848,1610.0
6669,緯穎,4.39%,756000,3910.0
6223,旺矽,4.18%,1059000,2660.0
3653,健策,4.16%,973000,2880.0
3037,欣興,3.69%,5952000,417.0
6274,台燿,3.62%,4965000,490.5
2368,金像電,3.10%,2947000,709.0
8046,南電,3.05%,4559000,450.0
2327,國巨*,3.05%,7937000,259.0
6805,富世達,2.75%,1124000,1645.0
3661,世芯-KY,2.63%,568000,3120.0
8299,群聯,2.21%,871000,1705.0
8210,勤誠,2.13%,1633000,880.0
6515,穎崴,1.59%,236000,4525.0
6510,精測,1.47%,293000,3370.0
5274,信驊,1.34%,104000,8655.0
6139,亞翔,1.26%,1689000,504.0
2449,京元電子,1.23%,2976000,278.0
6488,環球晶,0.86%,1285000,448.5
2404,漢唐,0.84%,567000,1000.0
4979,華星光,0.76%,1219000,418.5
8358,金居,0.73%,1864000,262.0
3211,順達,0.68%,1565000,292.0
2454,聯發科,0.51%,201000,1720.0
1802,台玻,0.51%,5996000,57.4
6191,精成科,0.49%,3378000,96.9
3376,新日興,0.40%,1395000,192.0
3324,雙鴻,0.23%,156000,972.0
1319,東陽,0.20%,1499000,92.0
3711,日月光投控,0.15%,302000,327.5
2002,中鋼,0.14%,4924000,19.2
3217,優群,0.08%,353000,150.0
3008,大立光,0.02%,5000,2305.0
2059,川湖,0.01%,2000,3170.0
2357,華碩,0.00%,3000,500.0
8996,高力,0.00%,1000,749.0
1815,富喬,0.00%,2000,103.5
2439,美律,0.00%,3000,82.7
1326,台化,0.00%,2000,43.55
3533,嘉澤,0.00%,2000,1495.0
3045,台灣大,0.00%,3000,108.0
5536,聖暉*,0.00%,2000,638.0
2313,華通,0.00%,2000,211.0
1303,南亞,0.00%,2000,79.3
3583,辛耘,0.00%,3000,339.5
