股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.57%,5428000,1760.0
2383,台光電,7.02%,2696000,2600.0
2308,台達電,6.05%,4379000,1380.0
3017,奇鋐,6.03%,3026000,1990.0
3653,健策,5.77%,1518000,3795.0
2345,智邦,5.29%,3496000,1510.0
2368,金像電,5.24%,6081000,860.0
3665,貿聯-KY,5.14%,2948848,1740.0
6223,旺矽,5.09%,1414000,3595.0
5274,信驊,3.41%,318000,10700.0
3037,欣興,3.30%,7410000,444.5
8046,南電,3.24%,6189000,522.0
2327,國巨*,2.70%,11083000,243.5
3711,日月光投控,2.03%,6159000,328.5
2449,京元電子,1.96%,7512000,261.0
6515,穎崴,1.92%,268000,7150.0
6510,精測,1.86%,604000,3080.0
6805,富世達,1.48%,842000,1750.0
1303,南亞,1.46%,19743000,73.9
3211,順達,1.41%,4086000,345.0
8210,勤誠,1.08%,1240000,867.0
3189,景碩,0.83%,2657000,313.0
6139,亞翔,0.82%,1559000,524.0
2454,聯發科,0.76%,508000,1490.0
6488,環球晶,0.73%,1739000,420.5
3661,世芯-KY,0.68%,275000,2485.0
5347,世界,0.68%,5845000,116.0
3443,創意,0.58%,267000,2165.0
6274,台燿,0.56%,975000,569.0
2404,漢唐,0.49%,595000,821.0
8358,金居,0.46%,1955000,236.5
8996,高力,0.44%,515000,846.0
1326,台化,0.41%,9001000,44.95
4979,華星光,0.35%,1037000,341.5
3264,欣銓,0.31%,1990000,155.5
6187,萬潤,0.31%,388000,810.0
6191,精成科,0.30%,3402000,88.1
3376,新日興,0.27%,1428000,191.0
6669,緯穎,0.25%,76000,3300.0
3324,雙鴻,0.14%,160000,879.0
1319,東陽,0.12%,1504000,80.6
2002,中鋼,0.09%,4929000,18.9
3217,優群,0.07%,477000,151.5
3008,大立光,0.02%,10000,2155.0
2357,華碩,0.00%,8000,549.0
1815,富喬,0.00%,5000,95.8
2439,美律,0.00%,8000,83.5
3045,台灣大,0.00%,8000,109.0
2313,華通,0.00%,7000,248.0
3583,辛耘,0.00%,8000,453.5
