股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.71%,10740000,2280.0
2383,台光電,8.14%,4653000,4410.0
2454,聯發科,6.75%,5131000,3315.0
2327,國巨*,5.61%,25098000,563.0
3037,欣興,5.14%,16971000,764.0
2345,智邦,5.13%,6334000,2040.0
6669,緯穎,5.10%,2417000,5315.0
6223,旺矽,5.01%,2443000,5165.0
3017,奇鋐,4.82%,5423000,2240.0
3665,貿聯-KY,4.25%,4833848,2215.0
2303,聯電,3.90%,86550000,113.5
8046,南電,3.69%,9519000,976.0
3711,日月光投控,3.59%,16327000,554.0
2308,台達電,3.49%,5567000,1580.0
3653,健策,3.03%,2267000,3370.0
2368,金像電,2.40%,7478000,809.0
5274,信驊,2.36%,448900,13230.0
6274,台燿,2.31%,5160000,1130.0
6805,富世達,1.03%,1931000,1340.0
8210,勤誠,0.92%,2267000,1020.0
2449,京元電子,0.70%,7443450,236.0
6187,萬潤,0.51%,1334000,962.0
6510,精測,0.34%,349000,2480.0
4979,華星光,0.32%,1874000,427.0
1590,亞德客-KY,0.29%,528000,1365.0
4958,臻鼎-KY,0.29%,1682000,427.5
6147,頎邦,0.26%,4706000,139.5
6278,台表科,0.25%,4334000,143.5
6515,穎崴,0.22%,93000,5935.0
6271,同欣電,0.19%,2966000,165.5
2408,南亞科,0.15%,940000,392.5
5439,高技,0.13%,1586000,212.0
6191,精成科,0.13%,3988000,84.0
3376,新日興,0.12%,1741000,179.5
3264,欣銓,0.11%,1508000,185.5
2002,中鋼,0.04%,5163000,19.0
4966,譜瑞-KY,0.03%,140000,578.0
8996,高力,0.00%,1000,906.0
8358,金居,0.00%,1000,334.0
3661,世芯-KY,0.00%,1000,3115.0
3443,創意,0.00%,1000,3660.0
2439,美律,0.00%,1000,81.9
3008,大立光,0.00%,1000,3900.0
2382,廣達,0.00%,1000,313.5
3533,嘉澤,0.00%,1000,1835.0
6488,環球晶,0.00%,1000,959.0
2313,華通,0.00%,1000,182.0
8150,南茂,0.00%,1000,81.0
2317,鴻海,0.00%,1000,238.0
5347,世界,0.00%,1000,147.5
2481,強茂,0.00%,5000,124.5
