股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.15%,3072000,1975.0
2308,台達電,6.73%,3133000,1425.0
2383,台光電,6.49%,1809000,2380.0
3017,奇鋐,6.39%,2402000,1765.0
2345,智邦,5.68%,2660000,1415.0
6669,緯穎,4.73%,756000,4150.0
8299,群聯,4.68%,1615000,1920.0
3665,貿聯-KY,4.40%,1939848,1505.0
6223,旺矽,4.39%,1039000,2800.0
3653,健策,4.38%,954000,3045.0
3037,欣興,4.32%,5952000,481.0
6274,台燿,4.04%,4965000,540.0
8046,南電,3.72%,4559000,541.0
2368,金像電,3.43%,2887000,787.0
2327,國巨*,3.01%,6839000,292.0
6805,富世達,2.96%,1124000,1745.0
3661,世芯-KY,2.94%,567000,3440.0
8210,勤誠,2.24%,1593000,934.0
6515,穎崴,1.67%,232000,4775.0
6510,精測,1.58%,288000,3630.0
5274,信驊,1.46%,102000,9500.0
6139,亞翔,1.41%,1679000,557.0
2449,京元電子,1.27%,2676000,316.0
2404,漢唐,0.87%,537000,1075.0
4979,華星光,0.85%,1219000,462.5
8358,金居,0.79%,1827000,286.5
3211,順達,0.71%,1515000,312.0
1802,台玻,0.61%,5996000,67.2
6191,精成科,0.55%,3328000,109.0
6488,環球晶,0.52%,787000,440.0
3376,新日興,0.44%,1368000,215.5
1319,東陽,0.22%,1498000,98.0
3324,雙鴻,0.18%,106000,1130.0
2002,中鋼,0.15%,4924000,20.25
3217,優群,0.08%,346000,156.5
3008,大立光,0.01%,4000,2455.0
2059,川湖,0.01%,1000,3420.0
2357,華碩,0.00%,2000,530.0
8996,高力,0.00%,1000,879.0
1815,富喬,0.00%,1000,107.5
2439,美律,0.00%,2000,91.2
1326,台化,0.00%,1000,48.2
3533,嘉澤,0.00%,1000,1700.0
3045,台灣大,0.00%,2000,108.5
2454,聯發科,0.00%,1000,1900.0
5536,聖暉*,0.00%,1000,700.0
2313,華通,0.00%,1000,224.5
1303,南亞,0.00%,1000,89.5
3583,辛耘,0.00%,2000,368.0
3711,日月光投控,0.00%,2000,370.5
