股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.03%,1500000,1415.0
2345,智邦,6.54%,1325000,1045.0
3017,奇鋐,6.43%,1189000,1145.0
3665,貿聯-KY,5.98%,1199848,1055.0
2383,台光電,5.14%,910000,1195.0
6669,緯穎,4.89%,301000,3435.0
2308,台達電,4.77%,1028000,981.0
2368,金像電,4.16%,2023000,435.5
2317,鴻海,4.14%,3891000,225.0
6223,旺矽,4.07%,511000,1685.0
3653,健策,3.41%,311000,2320.0
3661,世芯-KY,3.29%,202000,3445.0
2449,京元電子,3.27%,3979000,174.0
2059,川湖,3.21%,190000,3575.0
6805,富世達,3.08%,564000,1155.0
6274,台燿,3.04%,1920000,335.0
8210,勤誠,2.41%,831000,614.0
3533,嘉澤,1.72%,239000,1520.0
5274,信驊,1.63%,61000,5640.0
2357,華碩,1.55%,473000,692.0
3406,玉晶光,1.53%,727000,445.5
3231,緯創,1.49%,2098000,150.5
3376,新日興,1.49%,1236000,255.0
4966,譜瑞-KY,1.41%,385000,777.0
1303,南亞,1.40%,7102000,41.8
2354,鴻準,1.09%,3284000,70.1
6191,精成科,0.86%,1511000,120.0
3037,欣興,0.81%,1069000,160.0
1560,中砂,0.79%,510000,326.5
5347,世界,0.73%,1498000,103.0
3711,日月光投控,0.71%,862000,174.5
3211,順達,0.64%,410000,331.0
3515,華擎,0.60%,441000,289.5
8996,高力,0.45%,236000,401.0
5536,聖暉*,0.43%,107000,846.0
4770,上品,0.18%,129000,303.0
8299,群聯,0.16%,40000,855.0
2884,玉山金,0.10%,645010,32.8
3045,台灣大,0.02%,43000,110.5
2454,聯發科,0.01%,1000,1335.0
3008,大立光,0.01%,1000,2485.0
6515,穎崴,0.01%,1000,2180.0
2344,華邦電,0.00%,1000,41.25
2439,美律,0.00%,1000,102.5
3217,優群,0.00%,1000,188.5
3264,欣銓,0.00%,1000,79.9
3583,辛耘,0.00%,1000,377.5
4958,臻鼎-KY,0.00%,1000,167.0
6139,亞翔,0.00%,1000,398.5
6472,保瑞,0.00%,1000,658.0
