股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.62%,1342000,1450.0
3665,貿聯-KY,7.68%,1199848,1295.0
3017,奇鋐,7.15%,1259000,1150.0
2345,智邦,6.26%,1325000,956.0
2308,台達電,5.27%,1067000,999.0
2383,台光電,4.97%,910000,1105.0
2317,鴻海,4.87%,4355000,226.5
6223,旺矽,4.67%,511000,1850.0
2368,金像電,4.04%,2023000,404.0
6669,緯穎,3.93%,210000,3785.0
2059,川湖,3.53%,190000,3760.0
2449,京元電子,3.44%,3979000,175.0
3653,健策,3.43%,311000,2235.0
6805,富世達,3.30%,564000,1185.0
6274,台燿,3.04%,1920000,320.0
8210,勤誠,2.90%,831000,707.0
3661,世芯-KY,2.55%,167000,3085.0
1303,南亞,1.86%,8959000,41.95
3231,緯創,1.70%,2521000,136.5
5274,信驊,1.70%,61000,5625.0
3533,嘉澤,1.64%,239000,1385.0
3406,玉晶光,1.50%,727000,417.0
3376,新日興,1.34%,1236000,219.5
2354,鴻準,1.08%,3284000,66.8
5536,聖暉*,0.88%,215000,828.0
3515,華擎,0.86%,607000,286.5
8996,高力,0.85%,315000,543.0
1560,中砂,0.83%,510000,328.0
6191,精成科,0.80%,1511000,107.0
3211,順達,0.64%,410000,315.5
8299,群聯,0.58%,139000,850.0
3037,欣興,0.51%,646000,160.5
2454,聯發科,0.01%,1000,1330.0
3008,大立光,0.01%,1000,2210.0
6515,穎崴,0.01%,1000,2420.0
2344,華邦電,0.00%,1000,43.95
2357,華碩,0.00%,1000,685.0
2439,美律,0.00%,1000,101.0
2884,玉山金,0.00%,1010,32.55
3045,台灣大,0.00%,1000,111.5
3217,優群,0.00%,1000,175.0
3264,欣銓,0.00%,1000,81.4
3583,辛耘,0.00%,1000,370.0
3711,日月光投控,0.00%,1000,196.0
4770,上品,0.00%,1000,256.0
4958,臻鼎-KY,0.00%,1000,148.0
4966,譜瑞-KY,0.00%,1000,769.0
5347,世界,0.00%,1000,99.2
6139,亞翔,0.00%,1000,429.0
6472,保瑞,0.00%,1000,646.0
