股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.99%,10039000,2275.0
2383,台光電,8.28%,4425000,4755.0
2345,智邦,5.95%,6031000,2505.0
3665,貿聯-KY,5.30%,4583848,2940.0
2308,台達電,5.26%,6024000,2220.0
2454,聯發科,4.93%,4363000,2870.0
8046,南電,4.90%,12637000,986.0
3653,健策,4.73%,2267000,5300.0
2368,金像電,4.67%,8240000,1440.0
3017,奇鋐,4.43%,3902000,2885.0
6223,旺矽,3.83%,1886000,5165.0
3037,欣興,3.67%,10226000,911.0
6669,緯穎,3.35%,1754000,4860.0
5274,信驊,3.16%,458000,17545.0
2327,國巨*,2.29%,16954000,342.5
3711,日月光投控,2.24%,10859000,525.0
6805,富世達,1.83%,2099000,2215.0
2449,京元電子,1.66%,12719000,332.5
6515,穎崴,1.65%,391000,10700.0
6510,精測,1.38%,930000,3780.0
6274,台燿,1.32%,3019000,1110.0
2303,聯電,1.28%,40054000,81.2
3661,世芯-KY,1.23%,738000,4250.0
3189,景碩,1.12%,5358000,531.0
2317,鴻海,0.96%,10727000,227.5
8358,金居,0.88%,5558000,402.5
6187,萬潤,0.64%,1222000,1330.0
6147,頎邦,0.56%,7884000,179.0
8210,勤誠,0.51%,1117000,1150.0
3443,創意,0.50%,271000,4685.0
5439,高技,0.48%,3130000,392.5
8996,高力,0.45%,914000,1245.0
2404,漢唐,0.42%,1091000,978.0
3264,欣銓,0.41%,4897000,214.5
1590,亞德客-KY,0.29%,500000,1470.0
2313,華通,0.27%,2543000,268.5
2337,旺宏,0.18%,2910000,154.5
6191,精成科,0.15%,3986000,98.5
3376,新日興,0.14%,1681000,209.0
2481,強茂,0.14%,3652000,99.7
6415,矽力*-KY,0.11%,660000,435.0
4966,譜瑞-KY,0.08%,371000,575.0
3217,優群,0.06%,830000,170.0
2002,中鋼,0.04%,5161000,18.6
1319,東陽,0.02%,509000,75.0
2357,華碩,0.00%,16000,591.0
1815,富喬,0.00%,107000,109.0
2439,美律,0.00%,16000,88.6
4979,華星光,0.00%,1000,669.0
5347,世界,0.00%,62000,151.0
