股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.00%,11960000,2465.0
2327,國巨*,8.98%,25098000,1055.0
2383,台光電,8.60%,4486000,5655.0
2454,聯發科,7.42%,5037000,4345.0
2345,智邦,5.91%,6334000,2750.0
6223,旺矽,5.86%,2382000,7255.0
3037,欣興,5.05%,15203000,979.0
2303,聯電,4.86%,86550000,165.5
3017,奇鋐,4.82%,5191000,2740.0
6669,緯穎,4.26%,2417000,5200.0
2308,台達電,3.75%,5614000,1970.0
2368,金像電,3.48%,8315000,1235.0
8046,南電,3.47%,8949000,1145.0
3665,貿聯-KY,3.34%,4833848,2040.0
3711,日月光投控,3.14%,12742000,727.0
6274,台燿,2.96%,5160000,1690.0
3653,健策,2.67%,2267000,3475.0
5274,信驊,2.28%,379000,17750.0
6805,富世達,1.03%,1811000,1670.0
8210,勤誠,1.01%,2267000,1310.0
6515,穎崴,0.80%,252000,9310.0
6510,精測,0.50%,457000,3240.0
6187,萬潤,0.45%,1334000,1005.0
6147,頎邦,0.45%,6275000,211.5
2449,京元電子,0.45%,3808000,347.5
5439,高技,0.42%,3528000,348.0
6278,台表科,0.32%,4334000,217.0
6271,同欣電,0.27%,2966000,264.0
1590,亞德客-KY,0.25%,530000,1390.0
3533,嘉澤,0.21%,291000,2175.0
6191,精成科,0.15%,3988000,110.0
3264,欣銓,0.13%,1508000,249.0
3376,新日興,0.11%,1741000,194.0
4966,譜瑞-KY,0.03%,140000,656.0
2002,中鋼,0.03%,5163000,18.6
6488,環球晶,0.02%,50000,1205.0
8996,高力,0.00%,1000,1415.0
8358,金居,0.00%,1000,570.0
3661,世芯-KY,0.00%,1000,4895.0
1815,富喬,0.00%,107000,101.5
3443,創意,0.00%,1000,5330.0
2439,美律,0.00%,1000,90.0
3008,大立光,0.00%,1000,4295.0
4958,臻鼎-KY,0.00%,1000,598.0
2382,廣達,0.00%,1000,369.0
2313,華通,0.00%,1000,228.5
8150,南茂,0.00%,1000,108.5
2317,鴻海,0.00%,1000,239.0
5347,世界,0.00%,1000,198.0
2481,強茂,0.00%,5000,213.5
