股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.03%,11960000,2385.0
2383,台光電,7.62%,4486000,4830.0
2454,聯發科,6.64%,4263000,4430.0
2308,台達電,5.60%,6572000,2425.0
2345,智邦,5.50%,6231000,2510.0
3017,奇鋐,4.95%,5191000,2710.0
2327,國巨*,4.79%,18313000,743.0
6669,緯穎,4.77%,2437000,5570.0
6223,旺矽,4.63%,2169000,6070.0
3037,欣興,4.26%,12466000,971.0
3711,日月光投控,3.74%,17948000,593.0
2368,金像電,3.69%,7769000,1350.0
3665,貿聯-KY,3.56%,4703848,2155.0
8046,南電,3.34%,10828000,878.0
2303,聯電,3.15%,71690000,125.0
3653,健策,2.97%,2267000,3730.0
5274,信驊,2.71%,422000,18265.0
6274,台燿,2.62%,4400000,1695.0
6515,穎崴,1.34%,442000,8650.0
6805,富世達,1.23%,1761000,1985.0
6510,精測,1.15%,930000,3505.0
8210,勤誠,1.08%,2167000,1420.0
2382,廣達,0.77%,5441000,404.0
2317,鴻海,0.75%,7307000,293.0
3533,嘉澤,0.72%,852000,2400.0
6147,頎邦,0.55%,5775000,271.0
6187,萬潤,0.52%,1334000,1115.0
2404,漢唐,0.52%,1200000,1230.0
5439,高技,0.45%,3528000,366.0
4966,譜瑞-KY,0.44%,1642000,756.0
8996,高力,0.41%,1034000,1120.0
2449,京元電子,0.41%,3645000,322.0
8150,南茂,0.41%,11635000,99.1
6278,台表科,0.28%,3734000,212.0
3443,創意,0.26%,167000,4400.0
1590,亞德客-KY,0.24%,530000,1310.0
3008,大立光,0.22%,161000,3825.0
8358,金居,0.19%,980000,565.0
6191,精成科,0.14%,3988000,98.2
3376,新日興,0.13%,1741000,215.5
6271,同欣電,0.06%,686000,243.5
2002,中鋼,0.03%,5163000,19.25
2313,華通,0.03%,329000,265.5
1319,東陽,0.02%,511000,96.5
3264,欣銓,0.00%,1000,236.5
3661,世芯-KY,0.00%,1000,4340.0
1815,富喬,0.00%,107000,104.0
2439,美律,0.00%,18000,92.6
5347,世界,0.00%,1000,163.0
2481,強茂,0.00%,5000,159.5
