股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.63%,11657000,2255.0
2383,台光電,8.27%,4605000,4900.0
2454,聯發科,6.05%,4463000,3700.0
2345,智邦,5.76%,6231000,2525.0
2308,台達電,5.29%,6572000,2195.0
6669,緯穎,4.87%,2294000,5790.0
3665,貿聯-KY,4.78%,4703848,2775.0
2368,金像電,4.21%,8260000,1390.0
6223,旺矽,4.18%,2084000,5480.0
8046,南電,4.17%,12658000,900.0
3017,奇鋐,4.13%,4468000,2520.0
3037,欣興,3.47%,10822000,875.0
3653,健策,3.26%,2267000,3920.0
5274,信驊,3.19%,483000,18005.0
3711,日月光投控,3.05%,14998000,555.0
2327,國巨*,2.65%,17221000,419.5
6274,台燿,2.21%,4151000,1450.0
2303,聯電,1.78%,46374000,104.5
6515,穎崴,1.61%,442000,9950.0
3443,創意,1.56%,764000,5570.0
2449,京元電子,1.42%,12919000,301.0
6510,精測,1.32%,930000,3860.0
6805,富世達,1.19%,1761000,1850.0
8210,勤誠,1.12%,1967000,1550.0
3264,欣銓,0.76%,9030000,228.5
3661,世芯-KY,0.58%,296000,5310.0
6187,萬潤,0.55%,1224000,1220.0
2404,漢唐,0.51%,1394000,993.0
2357,華碩,0.49%,1996000,673.0
5439,高技,0.45%,3228000,381.0
8996,高力,0.40%,1034000,1055.0
2313,華通,0.39%,4124000,260.0
8150,南茂,0.36%,11334000,87.0
8358,金居,0.35%,1980000,477.0
2317,鴻海,0.33%,3612000,250.0
1590,亞德客-KY,0.30%,530000,1535.0
4966,譜瑞-KY,0.29%,1036000,761.0
3008,大立光,0.16%,159000,2795.0
6415,矽力*-KY,0.16%,940000,476.5
2481,強茂,0.15%,3654000,115.5
6191,精成科,0.14%,3988000,93.8
3376,新日興,0.13%,1741000,204.0
3036,文曄,0.12%,1200000,275.5
3217,優群,0.06%,874000,182.5
2002,中鋼,0.03%,5163000,18.5
1319,東陽,0.01%,511000,80.0
1815,富喬,0.00%,107000,108.0
2439,美律,0.00%,18000,85.6
2337,旺宏,0.00%,8000,153.0
6147,頎邦,0.00%,1000,196.0
5347,世界,0.00%,1000,170.0
