股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.71%,2913000,1805.0
8299,群聯,8.12%,1908000,2305.0
2308,台達電,7.17%,3094000,1255.0
3017,奇鋐,6.32%,2290000,1495.0
2345,智邦,5.46%,2526000,1170.0
6274,台燿,5.08%,5399000,510.0
6669,緯穎,4.96%,722000,3720.0
3653,健策,4.90%,916000,2895.0
6223,旺矽,4.61%,962000,2595.0
2383,台光電,4.47%,1352000,1790.0
3665,貿聯-KY,3.74%,1483848,1365.0
2368,金像電,3.57%,2797000,692.0
2327,國巨*,3.35%,6551000,277.0
5274,信驊,2.99%,174000,9315.0
6805,富世達,2.79%,1016000,1485.0
3661,世芯-KY,2.77%,458000,3270.0
8210,勤誠,2.68%,1563000,930.0
8046,南電,2.62%,3788000,374.0
6139,亞翔,1.83%,1610000,614.0
6515,穎崴,1.62%,225000,3900.0
3037,欣興,1.19%,1866000,344.5
8358,金居,0.89%,1826000,263.5
1815,富喬,0.75%,4454000,91.6
3533,嘉澤,0.71%,263000,1460.0
6488,環球晶,0.71%,766000,502.0
6191,精成科,0.66%,3238000,111.0
1319,東陽,0.52%,2563000,109.0
5269,祥碩,0.42%,172000,1330.0
6510,精測,0.39%,67000,3150.0
3211,順達,0.35%,570000,331.0
1326,台化,0.28%,3398000,44.0
3376,新日興,0.28%,727000,206.0
2059,川湖,0.24%,40000,3205.0
4979,華星光,0.20%,329000,334.5
1802,台玻,0.19%,2065000,49.8
3217,優群,0.10%,326000,159.0
3008,大立光,0.01%,3000,2425.0
2357,華碩,0.00%,2000,507.0
8996,高力,0.00%,1000,777.0
2439,美律,0.00%,2000,103.0
3045,台灣大,0.00%,2000,105.5
2454,聯發科,0.00%,1000,1780.0
5536,聖暉*,0.00%,1000,678.0
2884,玉山金,0.00%,2010,33.7
2313,華通,0.00%,1000,178.0
2449,京元電子,0.00%,1000,305.0
2317,鴻海,0.00%,1000,224.0
3715,定穎投控,0.00%,1960,143.0
1303,南亞,0.00%,1000,77.1
3583,辛耘,0.00%,2000,338.0
6415,矽力*-KY,0.00%,1000,299.5
3711,日月光投控,0.00%,2000,310.0
