股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.24%,4873000,1845.0
2383,台光電,7.71%,2636000,2845.0
2308,台達電,6.92%,4339000,1550.0
3017,奇鋐,6.43%,2976000,2100.0
2345,智邦,5.72%,3301000,1685.0
3653,健策,5.59%,1378000,3945.0
2368,金像電,5.54%,5841000,922.0
6223,旺矽,5.34%,1384000,3750.0
3665,貿聯-KY,5.15%,2775848,1805.0
3037,欣興,3.86%,7410000,506.0
5274,信驊,3.05%,258000,11500.0
8046,南電,2.89%,5206000,540.0
2327,國巨*,2.89%,10803000,260.0
6515,穎崴,2.33%,268000,8450.0
2449,京元電子,2.10%,7082000,288.5
3711,日月光投控,2.05%,5654000,352.0
6510,精測,1.94%,591000,3195.0
3661,世芯-KY,1.72%,531000,3150.0
8210,勤誠,1.51%,1622000,904.0
6805,富世達,1.34%,682000,1905.0
1303,南亞,1.34%,17098000,76.0
6139,亞翔,1.16%,1724000,654.0
3211,順達,1.14%,3198000,347.5
3189,景碩,0.96%,2657000,351.5
2454,聯發科,0.81%,487000,1620.0
6488,環球晶,0.79%,1701000,450.0
5347,世界,0.73%,5719000,124.0
3443,創意,0.67%,265000,2475.0
2404,漢唐,0.56%,574000,943.0
6274,台燿,0.50%,845000,580.0
4979,華星光,0.45%,1037000,425.5
8358,金居,0.44%,1865000,227.0
1326,台化,0.39%,8828000,42.85
6187,萬潤,0.38%,388000,955.0
6191,精成科,0.33%,3400000,94.1
3376,新日興,0.32%,1426000,217.5
2408,南亞科,0.30%,1306000,226.5
6669,緯穎,0.29%,74000,3760.0
3264,欣銓,0.28%,1790000,154.5
8996,高力,0.28%,335000,820.0
3533,嘉澤,0.25%,115000,2150.0
3324,雙鴻,0.17%,159000,1035.0
1319,東陽,0.13%,1502000,85.1
2002,中鋼,0.10%,4927000,19.3
3217,優群,0.06%,356000,156.0
3008,大立光,0.02%,8000,2220.0
2357,華碩,0.00%,6000,565.0
1815,富喬,0.00%,3000,108.0
2439,美律,0.00%,6000,85.1
3045,台灣大,0.00%,6000,109.0
5536,聖暉*,0.00%,5000,800.0
2313,華通,0.00%,5000,230.0
3583,辛耘,0.00%,6000,497.0
