股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.46%,2992000,1915.0
2383,台光電,6.55%,1809000,2195.0
2345,智邦,6.28%,2625000,1450.0
3017,奇鋐,6.23%,2352000,1605.0
2308,台達電,5.32%,2560000,1260.0
3653,健策,4.97%,940000,3205.0
8299,群聯,4.94%,1614000,1855.0
6669,緯穎,4.57%,741000,3740.0
6223,旺矽,4.55%,988000,2790.0
6274,台燿,4.36%,4965000,532.0
3665,貿聯-KY,4.15%,1841848,1365.0
2368,金像電,3.95%,2887000,829.0
3661,世芯-KY,3.12%,559000,3380.0
5274,信驊,2.86%,178000,9725.0
2327,國巨*,2.84%,6729000,256.0
6805,富世達,2.79%,1094000,1545.0
8046,南電,2.60%,3788000,416.0
8210,勤誠,2.52%,1563000,975.0
3037,欣興,2.42%,3974000,369.0
6515,穎崴,1.91%,231000,5005.0
6510,精測,1.55%,236000,3980.0
6139,亞翔,1.42%,1653000,519.0
2449,京元電子,0.88%,1709000,313.5
8358,金居,0.81%,1826000,270.0
1303,南亞,0.81%,6261000,78.8
1815,富喬,0.73%,4575000,96.6
6488,環球晶,0.58%,786000,445.5
6191,精成科,0.57%,3326000,104.0
1326,台化,0.40%,5790000,42.25
3376,新日興,0.33%,1044000,192.5
2317,鴻海,0.32%,863000,227.0
5269,祥碩,0.29%,140000,1270.0
3211,順達,0.27%,585000,280.0
1319,東陽,0.26%,1531000,103.0
2404,漢唐,0.25%,165000,923.0
2059,川湖,0.20%,40000,3030.0
4979,華星光,0.18%,329000,325.0
2002,中鋼,0.17%,4923000,20.9
1802,台玻,0.16%,2065000,47.05
3217,優群,0.08%,326000,154.0
3008,大立光,0.01%,3000,2290.0
2357,華碩,0.00%,2000,523.0
8996,高力,0.00%,1000,906.0
2439,美律,0.00%,2000,99.7
3533,嘉澤,0.00%,1000,1645.0
3045,台灣大,0.00%,2000,106.5
2454,聯發科,0.00%,1000,1855.0
5536,聖暉*,0.00%,1000,638.0
2884,玉山金,0.00%,2010,34.15
2313,華通,0.00%,1000,186.5
3583,辛耘,0.00%,2000,320.5
3711,日月光投控,0.00%,2000,354.5
