股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.17%,4873000,1840.0
2383,台光電,7.94%,2636000,2945.0
3017,奇鋐,6.93%,2976000,2275.0
2308,台達電,6.72%,4339000,1515.0
2345,智邦,5.66%,3301000,1675.0
3653,健策,5.55%,1378000,3940.0
2368,金像電,5.48%,5841000,918.0
6223,旺矽,5.17%,1384000,3655.0
3665,貿聯-KY,5.15%,2775848,1815.0
3037,欣興,3.80%,7410000,502.0
8046,南電,3.32%,5697000,569.0
5274,信驊,3.05%,258000,11550.0
2327,國巨*,2.90%,10803000,262.0
6515,穎崴,2.23%,268000,8145.0
2449,京元電子,2.09%,7082000,288.0
3711,日月光投控,2.08%,5654000,359.0
6510,精測,1.86%,591000,3075.0
8210,勤誠,1.35%,1459000,903.0
6805,富世達,1.33%,682000,1905.0
1303,南亞,1.31%,17098000,74.8
3211,順達,1.18%,3198000,362.0
3661,世芯-KY,1.06%,339000,3065.0
3189,景碩,0.96%,2657000,351.5
6139,亞翔,0.92%,1525000,589.0
2454,聯發科,0.79%,487000,1590.0
6488,環球晶,0.79%,1701000,454.5
3443,創意,0.69%,265000,2540.0
5347,世界,0.68%,5719000,117.0
2404,漢唐,0.53%,574000,905.0
6274,台燿,0.52%,845000,606.0
8358,金居,0.48%,1865000,249.5
4979,華星光,0.44%,1037000,411.0
1326,台化,0.41%,8828000,45.1
6187,萬潤,0.37%,388000,939.0
6191,精成科,0.32%,3400000,92.4
3376,新日興,0.31%,1426000,210.0
2408,南亞科,0.30%,1306000,225.5
8996,高力,0.29%,335000,845.0
3264,欣銓,0.27%,1790000,150.0
3533,嘉澤,0.27%,115000,2270.0
6669,緯穎,0.26%,74000,3465.0
3324,雙鴻,0.16%,159000,985.0
1319,東陽,0.13%,1502000,84.0
2002,中鋼,0.10%,4927000,19.75
3217,優群,0.06%,356000,154.5
3008,大立光,0.02%,8000,2210.0
2357,華碩,0.00%,6000,574.0
1815,富喬,0.00%,3000,104.5
2439,美律,0.00%,6000,85.0
3045,台灣大,0.00%,6000,109.0
2313,華通,0.00%,5000,245.5
3583,辛耘,0.00%,6000,501.0
