股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.44%,11657000,2310.0
2383,台光電,9.12%,4723000,5505.0
2454,聯發科,6.35%,4263000,4245.0
2345,智邦,5.55%,6231000,2540.0
2308,台達電,5.28%,6572000,2290.0
6223,旺矽,4.72%,2169000,6200.0
6669,緯穎,4.61%,2344000,5610.0
3017,奇鋐,4.55%,5041000,2575.0
2327,國巨*,4.44%,18313000,691.0
3665,貿聯-KY,3.93%,4703848,2385.0
2368,金像電,3.83%,7669000,1425.0
3037,欣興,3.76%,10822000,990.0
8046,南電,3.53%,11398000,884.0
3711,日月光投控,3.25%,14998000,617.0
3653,健策,3.00%,2267000,3770.0
2303,聯電,2.90%,66190000,125.0
5274,信驊,2.62%,422000,17725.0
6274,台燿,2.33%,4151000,1600.0
2449,京元電子,1.44%,12919000,317.0
6515,穎崴,1.37%,442000,8850.0
6510,精測,1.13%,930000,3455.0
6805,富世達,1.08%,1761000,1745.0
8210,勤誠,0.99%,1967000,1435.0
2404,漢唐,0.75%,1715000,1245.0
3533,嘉澤,0.70%,772000,2585.0
6187,萬潤,0.52%,1224000,1210.0
3264,欣銓,0.49%,6217000,224.0
5439,高技,0.48%,3528000,385.0
3008,大立光,0.44%,329000,3845.0
2313,華通,0.43%,4124000,298.5
8996,高力,0.41%,1034000,1135.0
8358,金居,0.38%,1980000,545.0
8150,南茂,0.35%,11334000,86.8
6278,台表科,0.31%,3734000,238.0
4966,譜瑞-KY,0.30%,1036000,818.0
1590,亞德客-KY,0.27%,530000,1450.0
6147,頎邦,0.27%,3201000,237.0
6415,矽力*-KY,0.23%,1038000,618.0
3443,創意,0.18%,96000,5310.0
6191,精成科,0.14%,3988000,98.0
3376,新日興,0.13%,1741000,220.5
2481,強茂,0.10%,2056000,134.0
2357,華碩,0.07%,273000,709.0
6271,同欣電,0.06%,686000,243.5
2002,中鋼,0.04%,5163000,19.95
3217,優群,0.03%,382000,200.0
1319,東陽,0.01%,511000,80.8
3661,世芯-KY,0.00%,1000,4900.0
1815,富喬,0.00%,107000,109.0
2439,美律,0.00%,18000,88.2
2317,鴻海,0.00%,1000,261.0
5347,世界,0.00%,1000,168.5
