股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.49%,9113000,2080.0
2383,台光電,8.02%,3904000,4100.0
3653,健策,6.03%,2267000,5310.0
2308,台達電,5.97%,6024000,1980.0
3665,貿聯-KY,5.43%,3933848,2755.0
2345,智邦,5.27%,5057000,2080.0
3017,奇鋐,5.16%,3845000,2680.0
2368,金像電,4.68%,7389000,1265.0
6223,旺矽,4.26%,1774000,4790.0
8046,南電,3.69%,9256000,795.0
2454,聯發科,3.66%,3295000,2215.0
3037,欣興,3.39%,9287000,728.0
5274,信驊,2.75%,351000,15670.0
2327,國巨*,2.11%,14288000,295.0
6669,緯穎,2.03%,952000,4250.0
6515,穎崴,1.98%,368000,10730.0
3711,日月光投控,1.78%,7654000,464.5
6805,富世達,1.62%,1698000,1910.0
6510,精測,1.51%,781000,3850.0
2449,京元電子,1.46%,10503000,277.5
6274,台燿,1.44%,3019000,950.0
3661,世芯-KY,1.38%,694000,3980.0
2303,聯電,1.14%,30837000,73.6
8358,金居,1.03%,5558000,370.0
2317,鴻海,0.78%,6927000,225.0
3189,景碩,0.71%,2952000,479.0
8210,勤誠,0.58%,1051000,1100.0
5439,高技,0.54%,2880000,376.5
3443,創意,0.53%,271000,3910.0
6147,頎邦,0.53%,7884000,134.0
2404,漢唐,0.53%,1091000,975.0
3264,欣銓,0.48%,4896000,197.5
8996,高力,0.32%,535000,1210.0
7769,鴻勁,0.23%,97000,4810.0
6191,精成科,0.21%,3985000,107.0
3211,順達,0.18%,916000,394.0
2481,強茂,0.18%,3651000,100.0
3376,新日興,0.17%,1561000,215.0
6415,矽力*-KY,0.14%,660000,415.5
4966,譜瑞-KY,0.11%,370000,600.0
6488,環球晶,0.10%,332000,572.0
3324,雙鴻,0.09%,170000,1105.0
2313,華通,0.09%,764000,222.5
3217,優群,0.07%,780000,186.5
1303,南亞,0.06%,1373000,85.2
2002,中鋼,0.05%,5160000,19.15
3583,辛耘,0.03%,57000,893.0
1319,東陽,0.02%,508000,75.6
1815,富喬,0.01%,107000,108.0
2357,華碩,0.00%,15000,598.0
2439,美律,0.00%,15000,86.7
4979,華星光,0.00%,1000,567.0
5347,世界,0.00%,61000,136.0
