股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.51%,4873000,1810.0
2383,台光電,7.40%,2558000,2685.0
2308,台達電,6.62%,4339000,1415.0
3017,奇鋐,6.24%,2976000,1945.0
3653,健策,5.87%,1378000,3950.0
2368,金像電,5.59%,5841000,888.0
6223,旺矽,5.47%,1384000,3670.0
2345,智邦,5.33%,3219000,1535.0
3665,貿聯-KY,4.99%,2678848,1730.0
3037,欣興,3.67%,7410000,460.0
5274,信驊,3.03%,258000,10910.0
2327,國巨*,2.92%,10803000,250.5
8046,南電,2.62%,4956000,491.0
6515,穎崴,2.37%,268000,8190.0
2449,京元電子,2.13%,7082000,278.5
6510,精測,2.04%,591000,3200.0
3661,世芯-KY,1.78%,531000,3110.0
3711,日月光投控,1.53%,4259000,332.5
8210,勤誠,1.52%,1622000,868.0
6805,富世達,1.35%,682000,1835.0
1303,南亞,1.20%,15337000,72.3
6139,亞翔,1.17%,1724000,632.0
3189,景碩,0.92%,2657000,320.5
2454,聯發科,0.85%,487000,1620.0
6488,環球晶,0.79%,1701000,431.5
3443,創意,0.72%,265000,2505.0
2404,漢唐,0.58%,574000,935.0
3211,順達,0.54%,1596000,316.0
6274,台燿,0.49%,845000,541.0
5347,世界,0.47%,3849000,113.0
8358,金居,0.45%,1865000,221.5
4979,華星光,0.43%,1037000,387.0
1326,台化,0.41%,8828000,43.0
6191,精成科,0.33%,3400000,91.3
3376,新日興,0.33%,1426000,214.5
2408,南亞科,0.30%,1306000,216.5
6669,緯穎,0.30%,74000,3725.0
3264,欣銓,0.28%,1790000,145.5
8996,高力,0.28%,335000,772.0
3533,嘉澤,0.24%,115000,1955.0
3324,雙鴻,0.17%,159000,1005.0
1319,東陽,0.13%,1502000,82.2
2002,中鋼,0.10%,4927000,19.2
3217,優群,0.06%,356000,154.5
3008,大立光,0.02%,8000,2240.0
2357,華碩,0.00%,6000,565.0
1815,富喬,0.00%,3000,98.8
2439,美律,0.00%,6000,84.6
3045,台灣大,0.00%,6000,109.5
5536,聖暉*,0.00%,5000,750.0
2313,華通,0.00%,5000,209.5
3583,辛耘,0.00%,6000,452.0
