股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.95%,1688000,1285.0
3665,貿聯-KY,6.45%,1249848,1125.0
2345,智邦,6.09%,1229000,1080.0
2383,台光電,5.59%,913000,1335.0
3017,奇鋐,5.14%,1063000,1055.0
2308,台達電,4.87%,1191000,892.0
2449,京元電子,4.59%,5977000,167.5
3653,健策,4.30%,388000,2415.0
6669,緯穎,4.14%,282000,3200.0
6223,旺矽,3.76%,527000,1555.0
3661,世芯-KY,3.45%,202000,3720.0
2368,金像電,3.36%,1650000,443.5
2357,華碩,3.21%,1030000,680.0
2454,聯發科,2.79%,403000,1510.0
6274,台燿,2.63%,1911000,300.0
8210,勤誠,2.31%,822000,612.0
6805,富世達,1.90%,414000,1000.0
3533,嘉澤,1.81%,238000,1660.0
2059,川湖,1.79%,114000,3415.0
8046,南電,1.68%,1832000,200.0
4966,譜瑞-KY,1.53%,385000,864.0
3583,辛耘,1.52%,888000,373.5
3131,弘塑,1.43%,206000,1510.0
4958,臻鼎-KY,1.38%,1772000,169.5
2884,玉山金,1.24%,8090010,33.35
2354,鴻準,1.04%,3245000,70.1
2344,華邦電,0.98%,6588000,32.3
2317,鴻海,0.97%,987000,215.0
6472,保瑞,0.97%,304000,699.0
3529,力旺,0.87%,91000,2090.0
3376,新日興,0.81%,800000,220.5
3406,玉晶光,0.78%,393000,430.0
6191,精成科,0.69%,1173000,129.0
3264,欣銓,0.66%,1686000,84.8
3711,日月光投控,0.66%,852000,170.0
4770,上品,0.48%,345000,306.5
3515,華擎,0.43%,332000,282.5
5347,世界,0.29%,663000,94.4
8996,高力,0.27%,176000,334.5
2886,兆豐金,0.16%,818000,41.45
3008,大立光,0.02%,2000,2315.0
3045,台灣大,0.02%,43000,106.5
6515,穎崴,0.01%,1000,1875.0
1210,大成,0.00%,1000,52.4
2439,美律,0.00%,1000,102.5
3211,順達,0.00%,1000,366.5
3217,優群,0.00%,1000,178.5
3231,緯創,0.00%,1000,120.0
6139,亞翔,0.00%,1000,355.0
6278,台表科,0.00%,1000,106.5
6757,台灣虎航,0.00%,1000,80.5
