股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.82%,2913000,1770.0
2308,台達電,7.43%,3094000,1260.0
8299,群聯,7.04%,1848000,2000.0
3017,奇鋐,6.00%,2290000,1375.0
2345,智邦,5.65%,2526000,1175.0
6274,台燿,5.18%,5399000,504.0
6669,緯穎,5.08%,722000,3695.0
6223,旺矽,4.66%,962000,2545.0
2383,台光電,4.64%,1352000,1800.0
3653,健策,4.08%,767000,2795.0
3665,貿聯-KY,3.93%,1483848,1390.0
2327,國巨*,3.64%,6551000,291.5
2368,金像電,3.44%,2797000,646.0
3661,世芯-KY,2.99%,458000,3430.0
8210,勤誠,2.89%,1563000,969.0
8046,南電,2.76%,3788000,382.0
6805,富世達,2.67%,1016000,1380.0
5274,信驊,2.40%,142000,8870.0
2313,華通,1.63%,5013000,171.0
6515,穎崴,1.59%,214000,3905.0
3037,欣興,1.20%,1866000,339.0
3533,嘉澤,1.04%,376000,1450.0
2059,川湖,1.00%,147000,3570.0
8358,金居,0.95%,1826000,274.5
1815,富喬,0.79%,4454000,93.7
6488,環球晶,0.77%,766000,528.0
6191,精成科,0.74%,3238000,119.5
6415,矽力*-KY,0.74%,1474000,265.0
6139,亞翔,0.70%,668000,552.0
5269,祥碩,0.67%,262000,1350.0
1319,東陽,0.53%,2563000,108.0
3211,順達,0.35%,570000,319.0
3376,新日興,0.31%,727000,226.5
6510,精測,0.26%,47000,2930.0
1802,台玻,0.20%,2065000,49.8
3217,優群,0.10%,326000,159.5
5536,聖暉*,0.02%,17000,684.0
3008,大立光,0.01%,3000,2460.0
2357,華碩,0.00%,2000,515.0
8996,高力,0.00%,1000,718.0
2439,美律,0.00%,2000,106.0
3045,台灣大,0.00%,2000,107.5
2454,聯發科,0.00%,1000,1630.0
2884,玉山金,0.00%,2010,33.25
2449,京元電子,0.00%,1000,286.5
2317,鴻海,0.00%,1000,221.5
3715,定穎投控,0.00%,1960,141.5
1303,南亞,0.00%,1000,77.1
3583,辛耘,0.00%,2000,331.5
3711,日月光投控,0.00%,2000,307.5
