股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.63%,1342000,1480.0
3665,貿聯-KY,7.50%,1199848,1290.0
3017,奇鋐,7.05%,1259000,1155.0
2345,智邦,6.17%,1325000,960.0
2317,鴻海,5.30%,4573000,239.0
2308,台達電,5.28%,1067000,1020.0
2383,台光電,4.98%,910000,1130.0
6223,旺矽,4.60%,511000,1855.0
6669,緯穎,4.28%,217000,4065.0
2368,金像電,4.12%,2023000,420.5
6805,富世達,3.61%,564000,1320.0
2059,川湖,3.56%,190000,3860.0
2449,京元電子,3.55%,3979000,184.0
3653,健策,3.15%,290000,2240.0
6274,台燿,3.03%,1920000,325.5
8210,勤誠,2.88%,831000,714.0
3661,世芯-KY,2.72%,167000,3355.0
3231,緯創,2.24%,3248000,142.5
1303,南亞,1.82%,8959000,41.9
3533,嘉澤,1.66%,239000,1430.0
3406,玉晶光,1.52%,727000,430.5
3376,新日興,1.35%,1236000,225.0
2354,鴻準,1.10%,3284000,68.9
5274,信驊,0.90%,35000,5320.0
3515,華擎,0.87%,607000,295.5
5536,聖暉*,0.84%,215000,802.0
6191,精成科,0.80%,1511000,109.5
1560,中砂,0.79%,510000,321.0
8996,高力,0.79%,315000,520.0
3211,順達,0.65%,410000,325.5
8299,群聯,0.58%,139000,868.0
4958,臻鼎-KY,0.57%,718000,165.0
2454,聯發科,0.01%,1000,1340.0
3008,大立光,0.01%,1000,2255.0
6515,穎崴,0.01%,1000,2450.0
2344,華邦電,0.00%,1000,44.6
2357,華碩,0.00%,1000,691.0
2439,美律,0.00%,1000,101.5
2884,玉山金,0.00%,1010,32.5
3037,欣興,0.00%,1000,160.0
3045,台灣大,0.00%,1000,111.0
3217,優群,0.00%,1000,178.5
3264,欣銓,0.00%,1000,84.1
3583,辛耘,0.00%,1000,366.5
3711,日月光投控,0.00%,1000,195.0
4770,上品,0.00%,1000,251.5
4966,譜瑞-KY,0.00%,1000,775.0
5347,世界,0.00%,1000,104.5
6139,亞翔,0.00%,1000,433.0
6472,保瑞,0.00%,1000,649.0
