股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.18%,11960000,2370.0
2327,國巨*,9.37%,25098000,1040.0
2383,台光電,8.78%,4486000,5450.0
2454,聯發科,7.07%,5037000,3910.0
2345,智邦,5.32%,6334000,2340.0
3037,欣興,5.16%,14735000,976.0
6223,旺矽,5.15%,2367000,6060.0
2303,聯電,5.10%,86550000,164.0
3017,奇鋐,4.29%,5191000,2300.0
6669,緯穎,3.97%,2417000,4580.0
2308,台達電,3.84%,5614000,1905.0
8046,南電,3.46%,8917000,1080.0
2368,金像電,3.45%,8315000,1155.0
3665,貿聯-KY,3.26%,4833848,1880.0
3711,日月光投控,2.87%,12742000,627.0
6274,台燿,2.82%,5058000,1555.0
3653,健策,2.70%,2267000,3320.0
5274,信驊,2.07%,379000,15210.0
6805,富世達,1.06%,1811000,1625.0
8210,勤誠,0.99%,2267000,1215.0
6510,精測,0.90%,830000,3035.0
6515,穎崴,0.81%,281000,8015.0
3533,嘉澤,0.65%,852000,2135.0
2317,鴻海,0.65%,7307000,246.5
2449,京元電子,0.50%,4481000,308.5
6147,頎邦,0.48%,6275000,211.0
6187,萬潤,0.47%,1334000,980.0
5439,高技,0.39%,3528000,305.5
6278,台表科,0.30%,4334000,194.0
6271,同欣電,0.26%,2966000,243.0
1590,亞德客-KY,0.26%,530000,1355.0
4966,譜瑞-KY,0.25%,1116000,631.0
8358,金居,0.19%,980000,546.0
6191,精成科,0.15%,3988000,106.0
3264,欣銓,0.12%,1508000,215.5
3376,新日興,0.12%,1741000,194.5
6488,環球晶,0.11%,350000,915.0
2002,中鋼,0.04%,5163000,19.05
8996,高力,0.00%,1000,1475.0
3661,世芯-KY,0.00%,1000,3985.0
1815,富喬,0.00%,107000,101.0
3443,創意,0.00%,1000,4420.0
2439,美律,0.00%,18000,89.6
3008,大立光,0.00%,1000,4380.0
4958,臻鼎-KY,0.00%,1000,573.0
2382,廣達,0.00%,1000,367.0
2313,華通,0.00%,1000,221.0
8150,南茂,0.00%,1000,90.5
5347,世界,0.00%,1000,208.5
2481,強茂,0.00%,5000,166.0
