股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.23%,1412000,1505.0
3665,貿聯-KY,7.74%,1219848,1460.0
3017,奇鋐,7.45%,1289000,1330.0
2345,智邦,5.73%,1355000,973.0
2308,台達電,5.53%,1201000,1060.0
2317,鴻海,5.39%,4773000,260.0
6223,旺矽,5.34%,613000,2005.0
2383,台光電,5.10%,940000,1250.0
6669,緯穎,4.09%,229000,4110.0
2368,金像電,3.71%,2053000,416.0
2059,川湖,3.63%,213000,3920.0
2449,京元電子,3.58%,3979000,207.0
6805,富世達,3.49%,564000,1425.0
8210,勤誠,3.32%,833000,918.0
6274,台燿,3.04%,1964000,356.5
3653,健策,2.67%,291000,2115.0
3231,緯創,2.60%,3931000,152.5
3661,世芯-KY,2.37%,168000,3250.0
3515,華擎,1.44%,982000,337.5
3533,嘉澤,1.43%,240000,1375.0
3406,玉晶光,1.34%,728000,424.5
4958,臻鼎-KY,1.18%,1612000,169.0
2354,鴻準,1.05%,3314000,73.2
5536,聖暉*,0.98%,293000,768.0
8299,群聯,0.83%,183000,1045.0
6191,精成科,0.75%,1541000,112.0
2327,國巨*,0.71%,657000,247.5
1560,中砂,0.69%,511000,309.5
3211,順達,0.58%,415000,319.0
5274,信驊,0.38%,17000,5185.0
8996,高力,0.28%,105000,603.0
3376,新日興,0.25%,270000,209.0
2454,聯發科,0.01%,1000,1300.0
3008,大立光,0.01%,1000,2220.0
6515,穎崴,0.01%,1000,2630.0
1303,南亞,0.00%,1000,41.95
2344,華邦電,0.00%,1000,54.0
2357,華碩,0.00%,1000,709.0
2439,美律,0.00%,1000,100.0
2884,玉山金,0.00%,1010,30.2
3037,欣興,0.00%,1000,166.0
3045,台灣大,0.00%,1000,111.0
3217,優群,0.00%,1000,178.5
3583,辛耘,0.00%,1000,352.5
3711,日月光投控,0.00%,1000,221.0
4770,上品,0.00%,1000,248.5
4966,譜瑞-KY,0.00%,1000,747.0
5347,世界,0.00%,1000,99.0
6139,亞翔,0.00%,1000,456.5
6472,保瑞,0.00%,1000,629.0
