股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.69%,3146000,1550.0
2383,台光電,6.66%,2037000,1645.0
3017,奇鋐,6.41%,2136000,1510.0
6669,緯穎,6.17%,693000,4485.0
2368,金像電,5.78%,4237000,687.0
2345,智邦,5.55%,2357000,1185.0
2308,台達電,4.84%,2532000,963.0
6223,旺矽,4.81%,1077000,2250.0
6274,台燿,4.74%,4827000,494.0
3665,貿聯-KY,4.63%,1532848,1520.0
3653,健策,4.05%,743000,2745.0
2317,鴻海,3.71%,8100000,230.5
2454,聯發科,3.32%,1168000,1430.0
6805,富世達,3.21%,996000,1625.0
8210,勤誠,2.95%,1478000,1005.0
3661,世芯-KY,2.84%,408000,3510.0
8299,群聯,2.78%,965000,1450.0
2449,京元電子,1.98%,4024000,247.5
5274,信驊,1.93%,134000,7260.0
2059,川湖,1.73%,232000,3750.0
2404,漢唐,1.48%,786000,949.0
8358,金居,0.92%,1668000,277.0
2313,華通,0.87%,4685000,93.1
5536,聖暉*,0.79%,512000,781.0
6191,精成科,0.69%,3088000,112.0
3533,嘉澤,0.65%,252000,1295.0
1303,南亞,0.62%,5173000,60.2
3715,定穎投控,0.50%,1982960,127.5
4958,臻鼎-KY,0.49%,1738000,142.0
3231,緯創,0.46%,1550000,150.5
3515,華擎,0.42%,854000,248.0
2354,鴻準,0.39%,3209000,61.7
3211,順達,0.37%,555000,337.0
1319,東陽,0.30%,1574000,97.0
6515,穎崴,0.27%,48000,2840.0
5347,世界,0.18%,957000,92.1
3217,優群,0.10%,306000,159.0
3044,健鼎,0.09%,143000,317.5
6510,精測,0.01%,2000,2285.0
2357,華碩,0.00%,1000,548.0
8996,高力,0.00%,1000,580.0
2439,美律,0.00%,1000,97.7
3008,大立光,0.00%,1000,2495.0
3045,台灣大,0.00%,1000,108.5
6139,亞翔,0.00%,1000,552.0
3081,聯亞,0.00%,1000,613.0
2327,國巨*,0.00%,1000,231.0
2884,玉山金,0.00%,1010,33.75
3583,辛耘,0.00%,1000,334.0
3711,日月光投控,0.00%,1000,250.5
