股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.02%,3112000,1685.0
6669,緯穎,6.31%,710000,4650.0
2345,智邦,6.11%,2526000,1265.0
3017,奇鋐,5.78%,2230000,1355.0
2308,台達電,5.13%,2656000,1010.0
2368,金像電,4.69%,3885000,632.0
2383,台光電,4.66%,1578000,1545.0
8299,群聯,4.41%,1358000,1700.0
6274,台燿,4.35%,4877000,467.0
6223,旺矽,4.33%,1069000,2120.0
3665,貿聯-KY,4.00%,1483848,1410.0
2454,聯發科,3.82%,1383000,1445.0
2317,鴻海,3.72%,8470000,229.5
3653,健策,3.54%,758000,2445.0
3661,世芯-KY,3.15%,458000,3600.0
8210,勤誠,2.66%,1513000,921.0
6805,富世達,2.65%,1016000,1365.0
5274,信驊,2.08%,142000,7650.0
2404,漢唐,1.56%,806000,1010.0
0050,元大台灣50,1.46%,10871000,70.1
2059,川湖,1.40%,232000,3155.0
2327,國巨*,1.05%,2321000,237.5
3533,嘉澤,1.01%,376000,1405.0
8358,金居,0.99%,2026000,255.0
2337,旺宏,0.94%,7759000,63.3
1303,南亞,0.92%,7149000,67.0
5536,聖暉*,0.77%,513000,786.0
0052,富邦科技,0.72%,9274000,40.84
6139,亞翔,0.71%,627000,590.0
6191,精成科,0.65%,3138000,108.5
2313,華通,0.53%,2651000,105.0
3715,定穎投控,0.49%,2002960,127.0
2449,京元電子,0.48%,955000,263.0
6515,穎崴,0.45%,74000,3175.0
3211,順達,0.33%,570000,303.5
5269,祥碩,0.33%,137000,1275.0
1319,東陽,0.29%,1575000,95.2
3515,華擎,0.20%,423000,242.0
3217,優群,0.10%,326000,155.0
8996,高力,0.06%,51000,578.0
3008,大立光,0.01%,3000,2475.0
6510,精測,0.01%,2000,2190.0
3044,健鼎,0.00%,1000,317.0
2357,華碩,0.00%,2000,530.0
2439,美律,0.00%,2000,101.0
4958,臻鼎-KY,0.00%,1000,143.0
3045,台灣大,0.00%,2000,107.0
2354,鴻準,0.00%,1000,59.2
3081,聯亞,0.00%,1000,627.0
3231,緯創,0.00%,1000,151.0
2884,玉山金,0.00%,2010,32.8
3583,辛耘,0.00%,2000,341.5
3711,日月光投控,0.00%,2000,273.5
