股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.98%,2474000,1450.0
6669,緯穎,6.92%,601000,4600.0
3017,奇鋐,6.19%,1826000,1355.0
2308,台達電,5.95%,2383000,997.0
2383,台光電,5.84%,1633000,1430.0
2368,金像電,5.69%,3858000,589.0
3665,貿聯-KY,5.58%,1460848,1525.0
2345,智邦,4.91%,1988000,986.0
6223,旺矽,4.30%,791000,2170.0
3653,健策,3.87%,556000,2780.0
6274,台燿,3.47%,3356000,413.5
6805,富世達,3.32%,831000,1595.0
2317,鴻海,3.26%,5743000,227.0
2449,京元電子,3.18%,5619000,226.0
2454,聯發科,2.64%,752000,1400.0
8210,勤誠,2.39%,1066000,895.0
3661,世芯-KY,1.67%,209000,3190.0
6139,亞翔,1.58%,1352000,465.5
2059,川湖,1.53%,178000,3445.0
1303,南亞,1.47%,8679000,67.7
3231,緯創,1.44%,3955000,145.0
6510,精測,1.13%,242000,1860.0
6191,精成科,0.91%,2968000,122.0
5536,聖暉*,0.87%,496000,700.0
3533,嘉澤,0.79%,246000,1275.0
3711,日月光投控,0.71%,1233000,229.0
8358,金居,0.69%,1184000,233.0
2354,鴻準,0.63%,3807000,66.0
3515,華擎,0.63%,1002000,251.5
4958,臻鼎-KY,0.63%,1736000,144.5
6515,穎崴,0.54%,84000,2585.0
3081,聯亞,0.48%,351000,542.0
3715,定穎投控,0.45%,1581000,114.5
1560,中砂,0.43%,518000,329.5
3211,順達,0.34%,490000,278.0
5347,世界,0.16%,715000,91.2
1319,東陽,0.14%,574000,96.9
3044,健鼎,0.07%,93000,302.5
3217,優群,0.07%,172000,167.0
5274,信驊,0.02%,1000,6565.0
3008,大立光,0.01%,1000,2160.0
2327,國巨*,0.00%,1000,232.5
2357,華碩,0.00%,1000,616.0
2439,美律,0.00%,1000,101.0
2884,玉山金,0.00%,1010,30.4
3037,欣興,0.00%,1000,196.5
3045,台灣大,0.00%,1000,106.0
3583,辛耘,0.00%,1000,312.5
8299,群聯,0.00%,1000,1070.0
8996,高力,0.00%,1000,562.0
