股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.06%,1412000,1505.0
3017,奇鋐,7.75%,1289000,1410.0
3665,貿聯-KY,6.92%,1158848,1400.0
2345,智邦,5.89%,1355000,1020.0
2317,鴻海,5.33%,4773000,262.0
6223,旺矽,5.24%,613000,2005.0
2308,台達電,5.17%,1201000,1010.0
2383,台光電,5.11%,940000,1275.0
6669,緯穎,4.51%,246000,4300.0
2059,川湖,3.86%,221000,4095.0
2368,金像電,3.71%,2053000,423.5
2449,京元電子,3.44%,3979000,203.0
6805,富世達,3.43%,564000,1425.0
8210,勤誠,3.26%,833000,918.0
6274,台燿,3.07%,1964000,366.0
3661,世芯-KY,2.69%,188000,3355.0
3231,緯創,2.60%,3931000,155.0
3653,健策,2.52%,276000,2145.0
8299,群聯,1.43%,303000,1110.0
3533,嘉澤,1.41%,240000,1380.0
3515,華擎,1.38%,982000,329.5
3406,玉晶光,1.30%,728000,419.0
5536,聖暉*,1.21%,361000,786.0
4958,臻鼎-KY,1.14%,1612000,166.0
2354,鴻準,1.02%,3314000,72.2
6191,精成科,0.74%,1541000,112.5
2327,國巨*,0.70%,657000,249.0
1560,中砂,0.67%,511000,309.0
3211,順達,0.55%,415000,312.0
5274,信驊,0.38%,17000,5210.0
8996,高力,0.27%,105000,610.0
3376,新日興,0.24%,270000,212.5
2454,聯發科,0.01%,1000,1310.0
3008,大立光,0.01%,1000,2210.0
6515,穎崴,0.01%,1000,2540.0
1303,南亞,0.00%,1000,41.95
2344,華邦電,0.00%,1000,55.2
2357,華碩,0.00%,1000,709.0
2439,美律,0.00%,1000,103.0
2884,玉山金,0.00%,1010,29.8
3037,欣興,0.00%,1000,160.0
3045,台灣大,0.00%,1000,110.0
3217,優群,0.00%,1000,177.0
3583,辛耘,0.00%,1000,351.5
3711,日月光投控,0.00%,1000,225.0
4770,上品,0.00%,1000,242.5
4966,譜瑞-KY,0.00%,1000,698.0
5347,世界,0.00%,1000,98.0
6139,亞翔,0.00%,1000,463.0
6472,保瑞,0.00%,1000,618.0
