股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.31%,11157000,2250.0
2383,台光電,8.45%,4605000,4950.0
2345,智邦,5.74%,6231000,2485.0
2454,聯發科,5.68%,4463000,3430.0
2308,台達電,5.10%,6218000,2210.0
3665,貿聯-KY,4.79%,4703848,2745.0
2368,金像電,4.43%,8260000,1445.0
8046,南電,4.41%,12658000,940.0
3017,奇鋐,3.69%,4082000,2435.0
3653,健策,3.62%,2267000,4305.0
6223,旺矽,3.53%,1922000,4950.0
5274,信驊,3.35%,483000,18700.0
6669,緯穎,3.35%,1819000,4970.0
3037,欣興,3.30%,10387000,858.0
3711,日月光投控,2.19%,11259000,524.0
2327,國巨*,2.16%,17221000,338.0
6274,台燿,1.84%,3778000,1315.0
6515,穎崴,1.59%,422000,10130.0
2303,聯電,1.57%,46374000,91.4
2449,京元電子,1.57%,12919000,328.5
2317,鴻海,1.32%,14177000,252.0
6510,精測,1.31%,930000,3800.0
6805,富世達,1.23%,1761000,1880.0
3443,創意,1.13%,616000,4955.0
3189,景碩,0.96%,5360000,482.5
8358,金居,0.95%,5558000,458.5
3264,欣銓,0.72%,8608000,226.0
8210,勤誠,0.66%,1340000,1325.0
6187,萬潤,0.55%,1224000,1215.0
6147,頎邦,0.52%,7985000,175.0
3661,世芯-KY,0.50%,296000,4565.0
5439,高技,0.49%,3228000,406.0
8996,高力,0.45%,1034000,1165.0
2404,漢唐,0.40%,1093000,984.0
1590,亞德客-KY,0.28%,530000,1435.0
2313,華通,0.24%,2624000,250.0
2357,華碩,0.23%,975000,629.0
2337,旺宏,0.19%,3056000,172.0
6191,精成科,0.15%,3988000,99.5
2481,強茂,0.14%,3654000,101.5
3376,新日興,0.13%,1741000,205.0
6415,矽力*-KY,0.10%,660000,424.0
4966,譜瑞-KY,0.08%,386000,574.0
3217,優群,0.06%,874000,177.5
2002,中鋼,0.04%,5163000,18.8
8150,南茂,0.02%,468000,89.2
1319,東陽,0.01%,511000,75.4
1815,富喬,0.00%,107000,113.5
2439,美律,0.00%,18000,87.2
5347,世界,0.00%,63000,169.0
