股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.31%,2010000,1395.0
3665,貿聯-KY,6.98%,1329848,1580.0
3017,奇鋐,6.42%,1442000,1340.0
6669,緯穎,6.25%,453000,4150.0
2308,台達電,5.76%,1939000,894.0
2383,台光電,5.73%,1297000,1330.0
2368,金像電,5.70%,3285000,522.0
2345,智邦,5.06%,1665000,914.0
3653,健策,3.85%,473000,2450.0
6805,富世達,3.52%,716000,1480.0
2449,京元電子,3.40%,5214000,196.5
6223,旺矽,3.38%,571000,1780.0
3661,世芯-KY,3.32%,301000,3320.0
6274,台燿,3.26%,2533000,388.0
2317,鴻海,3.21%,4226000,229.0
8210,勤誠,3.08%,1021000,908.0
3231,緯創,1.80%,3954000,137.0
2059,川湖,1.63%,137000,3575.0
1303,南亞,1.23%,6899000,53.8
3406,玉晶光,1.10%,734000,449.5
5536,聖暉*,1.10%,494000,673.0
3533,嘉澤,0.95%,244000,1170.0
2327,國巨*,0.84%,1119000,225.0
2354,鴻準,0.81%,3805000,64.2
3515,華擎,0.80%,1000000,241.5
6191,精成科,0.80%,2323000,104.0
4958,臻鼎-KY,0.75%,1655000,136.0
6139,亞翔,0.56%,392000,428.5
1560,中砂,0.51%,516000,297.0
8299,群聯,0.44%,118000,1120.0
3211,順達,0.41%,468000,262.5
3715,定穎投控,0.36%,967000,113.5
6510,精測,0.30%,60000,1525.0
1319,東陽,0.18%,573000,94.9
5274,信驊,0.02%,1000,6215.0
3008,大立光,0.01%,1000,2075.0
2344,華邦電,0.00%,1000,59.4
2357,華碩,0.00%,1000,566.0
2439,美律,0.00%,1000,108.0
2454,聯發科,0.00%,1000,1160.0
2884,玉山金,0.00%,1010,30.0
3037,欣興,0.00%,1000,160.5
3045,台灣大,0.00%,1000,106.5
3376,新日興,0.00%,1000,172.0
3583,辛耘,0.00%,1000,301.0
3711,日月光投控,0.00%,1000,209.5
4770,上品,0.00%,1000,208.0
4966,譜瑞-KY,0.00%,1000,633.0
5347,世界,0.00%,1000,88.0
6472,保瑞,0.00%,1000,510.0
8996,高力,0.00%,1000,495.0
