股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.72%,2913000,1780.0
8299,群聯,7.35%,1848000,2120.0
2308,台達電,7.25%,3094000,1250.0
3017,奇鋐,6.10%,2290000,1420.0
2345,智邦,5.47%,2526000,1155.0
6274,台燿,5.37%,5399000,530.0
6669,緯穎,5.01%,722000,3700.0
6223,旺矽,4.93%,962000,2735.0
3653,健策,4.71%,898000,2795.0
2383,台光電,4.61%,1352000,1820.0
3665,貿聯-KY,3.95%,1483848,1420.0
2327,國巨*,3.62%,6551000,295.0
2368,金像電,3.60%,2797000,686.0
3661,世芯-KY,2.95%,458000,3430.0
8210,勤誠,2.83%,1563000,965.0
8046,南電,2.81%,3788000,395.0
6805,富世達,2.71%,1016000,1420.0
5274,信驊,2.33%,142000,8760.0
6515,穎崴,1.80%,225000,4275.0
3037,欣興,1.24%,1866000,354.0
3533,嘉澤,1.06%,376000,1500.0
8358,金居,0.97%,1826000,283.0
1815,富喬,0.80%,4454000,95.6
6415,矽力*-KY,0.79%,1474000,287.5
2059,川湖,0.77%,117000,3490.0
6488,環球晶,0.73%,766000,511.0
6191,精成科,0.70%,3238000,114.5
6139,亞翔,0.68%,668000,545.0
1319,東陽,0.55%,2563000,115.0
2313,華通,0.47%,1473000,169.0
5269,祥碩,0.45%,172000,1400.0
3211,順達,0.33%,570000,312.0
3376,新日興,0.30%,727000,222.5
6510,精測,0.29%,47000,3280.0
1802,台玻,0.20%,2065000,51.4
3217,優群,0.10%,326000,164.5
3008,大立光,0.01%,3000,2435.0
2357,華碩,0.00%,2000,504.0
8996,高力,0.00%,1000,722.0
2439,美律,0.00%,2000,103.5
3045,台灣大,0.00%,2000,106.5
2454,聯發科,0.00%,1000,1775.0
5536,聖暉*,0.00%,1000,655.0
2884,玉山金,0.00%,2010,33.6
2449,京元電子,0.00%,1000,300.0
2317,鴻海,0.00%,1000,225.5
3715,定穎投控,0.00%,1960,149.0
1303,南亞,0.00%,1000,79.6
3583,辛耘,0.00%,2000,328.0
3711,日月光投控,0.00%,2000,306.5
