股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.01%,6256000,2085.0
2383,台光電,7.98%,3012000,3835.0
2308,台達電,6.00%,4711000,1845.0
3653,健策,5.77%,1906000,4380.0
2368,金像電,5.61%,6971000,1165.0
2345,智邦,5.57%,3963000,2035.0
3017,奇鋐,5.52%,3272000,2440.0
3665,貿聯-KY,5.51%,3332848,2395.0
6223,旺矽,5.16%,1521000,4915.0
8046,南電,4.18%,8389000,721.0
3037,欣興,4.14%,9287000,645.0
5274,信驊,3.50%,350000,14480.0
2327,國巨*,3.01%,13418000,325.0
6515,穎崴,2.11%,311000,9820.0
3711,日月光投控,2.08%,6679000,450.5
2454,聯發科,2.02%,1540000,1895.0
6274,台燿,2.00%,3019000,960.0
2449,京元電子,1.86%,9479000,283.5
6805,富世達,1.84%,1404000,1900.0
6510,精測,1.60%,633000,3660.0
8358,金居,1.27%,5508000,334.5
1303,南亞,1.02%,16352000,90.5
3211,順達,0.89%,3702000,348.5
3189,景碩,0.77%,2825000,393.5
8210,勤誠,0.68%,964000,1020.0
3443,創意,0.63%,271000,3345.0
6147,頎邦,0.62%,7884000,114.0
3661,世芯-KY,0.61%,256000,3475.0
6488,環球晶,0.55%,1465000,540.0
2404,漢唐,0.53%,821000,935.0
6669,緯穎,0.51%,199000,3700.0
5439,高技,0.48%,1756000,392.5
4979,華星光,0.42%,1037000,586.0
8996,高力,0.41%,535000,1115.0
3264,欣銓,0.37%,3055000,175.0
6187,萬潤,0.30%,396000,1105.0
6191,精成科,0.27%,3664000,105.0
2481,強茂,0.27%,3648000,107.5
3583,辛耘,0.26%,527000,704.0
3376,新日興,0.20%,1497000,195.0
3324,雙鴻,0.12%,166000,1045.0
2002,中鋼,0.07%,5156000,19.95
3217,優群,0.06%,556000,162.0
1319,東陽,0.03%,504000,79.9
3008,大立光,0.02%,12000,2820.0
1815,富喬,0.01%,106000,115.5
2313,華通,0.01%,60000,260.0
2357,華碩,0.00%,11000,589.0
2439,美律,0.00%,11000,88.9
3045,台灣大,0.00%,11000,110.0
5347,世界,0.00%,10000,132.5
