股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.78%,11960000,2465.0
2383,台光電,8.94%,4597000,5315.0
2327,國巨*,8.18%,25098000,891.0
2454,聯發科,7.50%,5131000,3995.0
6223,旺矽,5.77%,2443000,6460.0
2345,智邦,5.59%,6334000,2415.0
2303,聯電,5.16%,86550000,163.0
3037,欣興,4.80%,15203000,863.0
6669,緯穎,4.46%,2417000,5050.0
3017,奇鋐,4.41%,5191000,2325.0
8046,南電,3.62%,8949000,1105.0
2368,金像電,3.50%,8315000,1150.0
2308,台達電,3.48%,5052000,1885.0
3665,貿聯-KY,3.36%,4833848,1900.0
6274,台燿,3.10%,5160000,1645.0
3711,日月光投控,2.91%,12742000,625.0
3653,健策,2.65%,2267000,3200.0
5274,信驊,2.13%,416900,13975.0
8210,勤誠,0.99%,2267000,1195.0
6805,富世達,0.92%,1811000,1395.0
6515,穎崴,0.57%,204000,7705.0
6187,萬潤,0.47%,1334000,955.0
6147,頎邦,0.46%,6275000,199.5
5439,高技,0.44%,3528000,338.0
6510,精測,0.43%,411000,2840.0
6278,台表科,0.32%,4334000,200.0
6271,同欣電,0.28%,2966000,255.0
1590,亞德客-KY,0.26%,528000,1345.0
2449,京元電子,0.21%,1886000,305.5
6191,精成科,0.15%,3988000,105.5
3264,欣銓,0.13%,1508000,232.0
3376,新日興,0.13%,1741000,197.0
2002,中鋼,0.04%,5163000,18.7
4966,譜瑞-KY,0.03%,140000,662.0
6488,環球晶,0.02%,50000,1230.0
8996,高力,0.00%,1000,1320.0
8358,金居,0.00%,1000,523.0
3661,世芯-KY,0.00%,1000,4065.0
1815,富喬,0.00%,107000,96.6
3443,創意,0.00%,1000,4400.0
2439,美律,0.00%,1000,89.3
3008,大立光,0.00%,1000,3950.0
4958,臻鼎-KY,0.00%,1000,565.0
2382,廣達,0.00%,1000,377.0
3533,嘉澤,0.00%,1000,1990.0
2313,華通,0.00%,1000,224.0
8150,南茂,0.00%,1000,106.5
2317,鴻海,0.00%,1000,237.5
5347,世界,0.00%,1000,176.5
2481,強茂,0.00%,5000,211.5
