股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.40%,2231000,1440.0
3017,奇鋐,7.00%,1726000,1385.0
6669,緯穎,6.87%,527000,4450.0
2383,台光電,6.72%,1561000,1470.0
2368,金像電,6.67%,3738000,610.0
3665,貿聯-KY,6.02%,1369848,1500.0
2345,智邦,5.52%,1888000,999.0
2308,台達電,5.42%,1959000,945.0
6223,旺矽,4.68%,761000,2100.0
6274,台燿,4.20%,3336000,430.0
3653,健策,4.13%,536000,2635.0
2449,京元電子,3.49%,5619000,212.0
6805,富世達,3.30%,781000,1445.0
2317,鴻海,3.04%,4575000,227.0
8210,勤誠,2.79%,1036000,920.0
3231,緯創,1.65%,3955000,142.5
2059,川湖,1.37%,138000,3400.0
3661,世芯-KY,1.27%,140000,3110.0
6510,精測,1.26%,242000,1785.0
6139,亞翔,1.22%,930000,449.0
6191,精成科,1.06%,2828000,127.5
1303,南亞,1.03%,6900000,51.1
5536,聖暉*,0.97%,495000,672.0
6515,穎崴,0.94%,121000,2645.0
3533,嘉澤,0.88%,245000,1230.0
2327,國巨*,0.77%,1129000,232.0
8358,金居,0.76%,1184000,219.0
3515,華擎,0.74%,1001000,252.5
2354,鴻準,0.72%,3806000,64.4
4958,臻鼎-KY,0.68%,1656000,140.0
3715,定穎投控,0.52%,1511000,118.5
1560,中砂,0.48%,517000,318.5
3211,順達,0.36%,469000,265.0
3081,聯亞,0.19%,126000,528.0
5347,世界,0.18%,684000,90.2
1319,東陽,0.16%,573000,97.2
2454,聯發科,0.08%,21000,1300.0
3044,健鼎,0.08%,93000,307.5
3217,優群,0.08%,172000,165.5
5274,信驊,0.02%,1000,6620.0
3008,大立光,0.01%,1000,2215.0
2357,華碩,0.00%,1000,612.0
2439,美律,0.00%,1000,103.0
2884,玉山金,0.00%,1010,30.5
3037,欣興,0.00%,1000,178.5
3045,台灣大,0.00%,1000,109.0
3583,辛耘,0.00%,1000,316.0
3711,日月光投控,0.00%,1000,217.5
8299,群聯,0.00%,1000,1015.0
8996,高力,0.00%,1000,502.0
