股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.68%,3146000,1510.0
2383,台光電,6.81%,2037000,1640.0
3017,奇鋐,6.61%,2136000,1520.0
2368,金像電,6.02%,4237000,697.0
6669,緯穎,5.98%,683000,4300.0
2345,智邦,5.83%,2357000,1215.0
6223,旺矽,5.18%,1077000,2360.0
2308,台達電,4.93%,2532000,956.0
3665,貿聯-KY,4.83%,1532848,1545.0
6274,台燿,4.81%,4737000,498.0
3653,健策,3.78%,677000,2740.0
2317,鴻海,3.41%,7423000,225.5
2454,聯發科,3.30%,1168000,1385.0
6805,富世達,3.07%,939000,1605.0
8210,勤誠,2.88%,1453000,973.0
8299,群聯,2.58%,965000,1310.0
3661,世芯-KY,2.18%,333000,3215.0
5274,信驊,1.89%,134000,6930.0
2449,京元電子,1.83%,4024000,223.0
2059,川湖,1.74%,232000,3690.0
2404,漢唐,1.51%,786000,941.0
2313,華通,0.94%,4685000,98.8
8358,金居,0.91%,1668000,266.5
5536,聖暉*,0.83%,512000,791.0
6191,精成科,0.73%,3088000,116.0
3533,嘉澤,0.66%,252000,1290.0
3715,定穎投控,0.55%,2198960,123.5
1303,南亞,0.53%,4519000,57.5
4958,臻鼎-KY,0.51%,1738000,144.5
3231,緯創,0.46%,1550000,146.5
3515,華擎,0.44%,854000,251.5
2354,鴻準,0.40%,3209000,61.3
3211,順達,0.37%,555000,323.5
1319,東陽,0.31%,1574000,96.6
6515,穎崴,0.28%,48000,2895.0
5347,世界,0.27%,1368000,98.2
3711,日月光投控,0.16%,318000,240.5
3217,優群,0.10%,306000,159.5
3044,健鼎,0.09%,143000,323.0
6510,精測,0.01%,2000,2400.0
2357,華碩,0.00%,1000,551.0
8996,高力,0.00%,1000,558.0
2439,美律,0.00%,1000,97.8
3008,大立光,0.00%,1000,2385.0
3045,台灣大,0.00%,1000,111.5
6139,亞翔,0.00%,1000,589.0
3081,聯亞,0.00%,1000,607.0
2327,國巨*,0.00%,1000,224.0
2884,玉山金,0.00%,1010,34.15
3583,辛耘,0.00%,1000,327.0
