股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.75%,1600000,1325.0
2345,智邦,6.36%,1330000,1040.0
3665,貿聯-KY,5.78%,1207848,1040.0
3017,奇鋐,5.29%,1123000,1025.0
2383,台光電,5.23%,925000,1230.0
6669,緯穎,4.58%,302000,3300.0
6223,旺矽,4.18%,533000,1705.0
2368,金像電,4.06%,2028000,435.0
2317,鴻海,3.92%,3896000,219.0
2449,京元電子,3.79%,4996000,165.0
2308,台達電,3.66%,914000,871.0
3653,健策,3.51%,312000,2445.0
2357,華碩,3.24%,1042000,676.0
3661,世芯-KY,3.17%,203000,3395.0
6274,台燿,2.80%,1921000,316.5
2059,川湖,2.72%,179000,3310.0
6805,富世達,2.40%,515000,1015.0
8210,勤誠,2.25%,832000,587.0
3533,嘉澤,1.68%,240000,1525.0
3376,新日興,1.49%,1237000,262.0
5274,信驊,1.48%,62000,5200.0
4966,譜瑞-KY,1.32%,386000,741.0
3231,緯創,1.28%,1899000,146.0
2884,玉山金,1.24%,8091010,33.35
3406,玉晶光,1.15%,585000,426.5
1303,南亞,1.10%,6080000,39.45
2354,鴻準,1.06%,3285000,70.1
6472,保瑞,0.98%,307000,695.0
3529,力旺,0.85%,91000,2030.0
6191,精成科,0.84%,1512000,121.0
1560,中砂,0.81%,511000,343.5
3037,欣興,0.76%,1069000,155.0
3211,順達,0.71%,410000,375.0
5347,世界,0.69%,1498000,99.5
3711,日月光投控,0.65%,862000,163.0
2454,聯發科,0.61%,104000,1285.0
3583,辛耘,0.53%,299000,385.5
3515,華擎,0.42%,332000,278.0
4770,上品,0.33%,241000,296.0
8996,高力,0.29%,176000,359.5
2886,兆豐金,0.02%,122000,42.3
3008,大立光,0.02%,2000,2355.0
3045,台灣大,0.02%,43000,108.5
3131,弘塑,0.01%,1000,1535.0
6515,穎崴,0.01%,1000,2270.0
2344,華邦電,0.00%,1000,33.8
2439,美律,0.00%,1000,100.5
3217,優群,0.00%,1000,176.5
3264,欣銓,0.00%,1000,84.3
4958,臻鼎-KY,0.00%,1000,162.0
6139,亞翔,0.00%,1000,370.0
