股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.07%,2722000,1450.0
2383,台光電,6.39%,1731000,1605.0
2345,智邦,6.33%,2276000,1210.0
6669,緯穎,6.09%,617000,4290.0
3017,奇鋐,5.79%,1826000,1380.0
2368,金像電,5.35%,3858000,603.0
2308,台達電,5.05%,2383000,922.0
3665,貿聯-KY,4.95%,1460848,1475.0
6223,旺矽,4.73%,869000,2370.0
3653,健策,4.18%,624000,2915.0
2317,鴻海,3.51%,6902000,221.5
6274,台燿,3.35%,3356000,434.0
6805,富世達,2.96%,831000,1550.0
2454,聯發科,2.87%,880000,1420.0
2449,京元電子,2.86%,5619000,221.5
8210,勤誠,2.28%,1132000,875.0
6139,亞翔,2.10%,1549000,590.0
2059,川湖,1.60%,192000,3625.0
5274,信驊,1.59%,102000,6795.0
3661,世芯-KY,1.52%,209000,3170.0
8358,金居,1.02%,1621000,274.0
3231,緯創,1.01%,3090000,141.5
3715,定穎投控,0.94%,3450000,118.0
5536,聖暉*,0.94%,496000,827.0
3711,日月光投控,0.83%,1552000,234.0
2404,漢唐,0.82%,385000,925.0
6191,精成科,0.82%,2968000,120.5
3533,嘉澤,0.73%,246000,1285.0
3515,華擎,0.56%,1002000,244.0
4958,臻鼎-KY,0.56%,1736000,141.0
2354,鴻準,0.55%,3807000,62.4
3081,聯亞,0.50%,351000,617.0
3211,順達,0.32%,490000,285.0
6515,穎崴,0.29%,46000,2785.0
5347,世界,0.15%,715000,91.3
1319,東陽,0.12%,574000,89.0
3044,健鼎,0.06%,93000,301.0
3217,優群,0.06%,172000,160.5
6510,精測,0.01%,1000,2340.0
1303,南亞,0.00%,1000,60.5
1560,中砂,0.00%,1000,377.0
2327,國巨*,0.00%,1000,231.0
2357,華碩,0.00%,1000,584.0
2439,美律,0.00%,1000,99.2
2884,玉山金,0.00%,1010,33.0
3008,大立光,0.00%,1000,2050.0
3045,台灣大,0.00%,1000,105.0
3583,辛耘,0.00%,1000,335.5
8299,群聯,0.00%,1000,1125.0
8996,高力,0.00%,1000,500.0
