股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.62%,2913000,1775.0
8299,群聯,8.45%,1908000,2380.0
2308,台達電,7.02%,3094000,1220.0
3017,奇鋐,6.22%,2290000,1460.0
2345,智邦,5.24%,2526000,1115.0
6274,台燿,5.05%,5399000,503.0
3653,健策,4.84%,916000,2840.0
6669,緯穎,4.80%,722000,3575.0
6223,旺矽,4.50%,962000,2515.0
2383,台光電,4.39%,1352000,1745.0
2368,金像電,3.65%,2797000,701.0
3665,貿聯-KY,3.59%,1483848,1300.0
2327,國巨*,3.38%,6551000,277.5
5274,信驊,2.87%,174000,8880.0
8046,南電,2.74%,3788000,388.5
6805,富世達,2.69%,1016000,1425.0
3661,世芯-KY,2.66%,458000,3125.0
8210,勤誠,2.63%,1563000,905.0
6139,亞翔,1.72%,1610000,575.0
3037,欣興,1.66%,2353000,378.5
6515,穎崴,1.63%,225000,3905.0
8358,金居,0.89%,1826000,262.0
1815,富喬,0.76%,4454000,91.8
6510,精測,0.76%,124000,3305.0
6488,環球晶,0.71%,766000,497.0
3533,嘉澤,0.70%,263000,1430.0
6191,精成科,0.65%,3238000,108.5
1319,東陽,0.52%,2563000,109.5
1326,台化,0.44%,5635000,42.35
5269,祥碩,0.41%,172000,1290.0
3211,順達,0.36%,570000,338.5
3376,新日興,0.28%,727000,210.0
2059,川湖,0.23%,40000,3140.0
4979,華星光,0.19%,329000,316.0
2002,中鋼,0.19%,4923000,20.75
1802,台玻,0.19%,2065000,48.25
3217,優群,0.09%,326000,156.5
3008,大立光,0.01%,3000,2410.0
2357,華碩,0.00%,2000,496.0
8996,高力,0.00%,1000,747.0
2439,美律,0.00%,2000,99.8
3045,台灣大,0.00%,2000,105.5
2454,聯發科,0.00%,1000,1760.0
5536,聖暉*,0.00%,1000,630.0
2884,玉山金,0.00%,2010,33.4
2313,華通,0.00%,1000,169.0
2449,京元電子,0.00%,1000,296.0
2317,鴻海,0.00%,1000,220.5
1303,南亞,0.00%,1000,75.9
3583,辛耘,0.00%,2000,327.0
6415,矽力*-KY,0.00%,1000,280.5
3711,日月光投控,0.00%,2000,297.0
