股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.90%,1688000,1265.0
3665,貿聯-KY,6.46%,1249848,1115.0
2345,智邦,5.79%,1229000,1015.0
2383,台光電,5.46%,913000,1290.0
3017,奇鋐,5.13%,1063000,1040.0
2308,台達電,4.91%,1191000,888.0
2449,京元電子,4.70%,5977000,169.5
6669,緯穎,4.22%,282000,3230.0
3653,健策,4.15%,388000,2305.0
6223,旺矽,3.91%,527000,1600.0
3661,世芯-KY,3.51%,202000,3750.0
2368,金像電,3.33%,1650000,435.5
2357,華碩,3.19%,1030000,668.0
6274,台燿,2.59%,1911000,292.0
8210,勤誠,2.26%,822000,594.0
2454,聯發科,1.93%,289000,1440.0
6805,富世達,1.92%,414000,998.0
8046,南電,1.87%,1832000,220.0
3533,嘉澤,1.79%,238000,1625.0
2059,川湖,1.76%,114000,3335.0
3583,辛耘,1.51%,888000,366.0
3131,弘塑,1.43%,206000,1495.0
4966,譜瑞-KY,1.39%,385000,780.0
2884,玉山金,1.26%,8090010,33.55
2354,鴻準,1.05%,3245000,69.9
2344,華邦電,1.02%,6588000,33.5
2317,鴻海,0.98%,987000,214.0
6472,保瑞,0.97%,304000,690.0
3529,力旺,0.89%,91000,2110.0
3376,新日興,0.87%,800000,233.5
3406,玉晶光,0.79%,393000,431.5
3037,欣興,0.78%,1068000,157.5
6191,精成科,0.71%,1173000,130.0
3711,日月光投控,0.67%,852000,170.0
3264,欣銓,0.66%,1686000,85.0
4770,上品,0.49%,345000,306.5
3515,華擎,0.43%,332000,279.0
4958,臻鼎-KY,0.34%,434000,169.5
5347,世界,0.30%,663000,96.0
1560,中砂,0.28%,180000,332.0
8996,高力,0.27%,176000,327.5
2886,兆豐金,0.16%,818000,41.75
3008,大立光,0.02%,2000,2340.0
3045,台灣大,0.02%,43000,105.5
6515,穎崴,0.01%,1000,1845.0
2439,美律,0.00%,1000,101.0
3211,順達,0.00%,1000,353.5
3217,優群,0.00%,1000,180.0
3231,緯創,0.00%,1000,121.0
6139,亞翔,0.00%,1000,355.0
6278,台表科,0.00%,1000,107.0
6757,台灣虎航,0.00%,1000,78.5
