股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.97%,11960000,2425.0
2383,台光電,7.45%,4486000,4830.0
2454,聯發科,6.66%,4263000,4545.0
2308,台達電,5.55%,6572000,2455.0
2345,智邦,5.54%,6231000,2585.0
2327,國巨*,5.16%,18313000,820.0
3017,奇鋐,5.09%,5191000,2855.0
6669,緯穎,4.69%,2437000,5600.0
6223,旺矽,4.40%,2169000,5900.0
3037,欣興,4.29%,12466000,1000.0
3711,日月光投控,3.81%,17948000,618.0
3665,貿聯-KY,3.73%,4703848,2305.0
2368,金像電,3.70%,7769000,1385.0
8046,南電,3.36%,10828000,904.0
2303,聯電,3.22%,71690000,130.5
3653,健策,3.04%,2267000,3905.0
5274,信驊,2.61%,422000,17980.0
6274,台燿,2.56%,4400000,1695.0
6805,富世達,1.26%,1761000,2085.0
6515,穎崴,1.25%,442000,8220.0
8210,勤誠,1.08%,2167000,1455.0
6510,精測,1.06%,930000,3310.0
2382,廣達,0.78%,5441000,417.0
2317,鴻海,0.78%,7307000,309.0
3533,嘉澤,0.75%,852000,2570.0
6147,頎邦,0.55%,5775000,275.0
6187,萬潤,0.49%,1334000,1065.0
2404,漢唐,0.48%,1200000,1155.0
3008,大立光,0.45%,329000,3985.0
5439,高技,0.45%,3528000,375.0
4966,譜瑞-KY,0.45%,1642000,805.0
2449,京元電子,0.40%,3645000,322.5
8996,高力,0.39%,1034000,1095.0
8150,南茂,0.38%,11635000,95.8
6278,台表科,0.27%,3734000,209.0
3443,創意,0.26%,167000,4605.0
1590,亞德客-KY,0.25%,530000,1370.0
8358,金居,0.21%,980000,615.0
6191,精成科,0.14%,3988000,100.5
3376,新日興,0.14%,1741000,226.5
6271,同欣電,0.06%,686000,250.0
2002,中鋼,0.03%,5163000,19.4
2313,華通,0.03%,329000,266.5
1319,東陽,0.02%,511000,94.3
3264,欣銓,0.00%,1000,229.5
2357,華碩,0.00%,1000,931.0
3661,世芯-KY,0.00%,1000,4595.0
1815,富喬,0.00%,107000,106.5
2439,美律,0.00%,18000,94.0
5347,世界,0.00%,1000,168.0
2481,強茂,0.00%,5000,159.0
