股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.21%,1635000,1505.0
3017,奇鋐,7.30%,1358000,1435.0
2345,智邦,6.83%,1585000,1150.0
2383,台光電,6.41%,1164000,1470.0
3665,貿聯-KY,5.71%,1104848,1380.0
2308,台達電,5.48%,1501000,975.0
6669,緯穎,5.07%,315000,4300.0
6223,旺矽,4.91%,655000,2000.0
2368,金像電,4.58%,2535000,483.0
2059,川湖,3.72%,237000,4195.0
6274,台燿,3.34%,2260000,395.0
2449,京元電子,3.26%,4063000,214.0
3661,世芯-KY,3.21%,249000,3445.0
2317,鴻海,3.10%,3390000,244.0
6805,富世達,3.03%,564000,1435.0
8210,勤誠,2.87%,786000,975.0
3653,健策,2.13%,282000,2020.0
3231,緯創,2.05%,3933000,139.0
8299,群聯,1.44%,369000,1045.0
3533,嘉澤,1.27%,242000,1400.0
3515,華擎,1.18%,997000,317.0
3406,玉晶光,1.12%,731000,410.0
5536,聖暉*,1.00%,365000,735.0
4958,臻鼎-KY,0.99%,1648000,160.5
6191,精成科,0.98%,2173000,120.5
2354,鴻準,0.91%,3515000,69.0
1560,中砂,0.59%,513000,305.5
5274,信驊,0.58%,28000,5500.0
3211,順達,0.51%,465000,293.0
8996,高力,0.26%,107000,644.0
3376,新日興,0.06%,76000,202.5
3008,大立光,0.01%,1000,2215.0
6515,穎崴,0.01%,1000,2420.0
1303,南亞,0.00%,1000,41.35
2327,國巨*,0.00%,1000,238.0
2344,華邦電,0.00%,1000,53.3
2357,華碩,0.00%,1000,688.0
2439,美律,0.00%,1000,103.0
2454,聯發科,0.00%,1000,1315.0
2884,玉山金,0.00%,1010,30.3
3037,欣興,0.00%,1000,168.5
3045,台灣大,0.00%,1000,110.5
3217,優群,0.00%,1000,205.0
3583,辛耘,0.00%,1000,350.0
3711,日月光投控,0.00%,1000,239.0
4770,上品,0.00%,1000,243.0
4966,譜瑞-KY,0.00%,1000,667.0
5347,世界,0.00%,1000,98.7
6139,亞翔,0.00%,1000,458.0
6472,保瑞,0.00%,1000,636.0
