股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.51%,11960000,2415.0
2383,台光電,8.97%,4653000,5295.0
2327,國巨*,8.22%,25098000,900.0
2454,聯發科,7.33%,5131000,3925.0
6223,旺矽,6.30%,2443000,7080.0
2345,智邦,5.69%,6334000,2470.0
3037,欣興,5.03%,15779000,875.0
2303,聯電,4.91%,86550000,156.0
3017,奇鋐,4.44%,5191000,2350.0
6669,緯穎,4.43%,2417000,5040.0
8046,南電,4.05%,9149000,1215.0
3711,日月光投控,3.64%,14770000,677.0
2308,台達電,3.46%,5052000,1880.0
3665,貿聯-KY,3.28%,4833848,1865.0
2368,金像電,3.25%,8315000,1075.0
6274,台燿,2.95%,5160000,1570.0
3653,健策,2.64%,2267000,3205.0
5274,信驊,2.07%,416900,13665.0
8210,勤誠,0.97%,2267000,1175.0
6805,富世達,0.96%,1811000,1460.0
6515,穎崴,0.58%,204000,7765.0
6187,萬潤,0.51%,1334000,1050.0
6147,頎邦,0.50%,6275000,217.0
6510,精測,0.43%,411000,2855.0
5439,高技,0.42%,3528000,325.5
6278,台表科,0.31%,4334000,199.5
6271,同欣電,0.27%,2966000,252.0
1590,亞德客-KY,0.25%,528000,1280.0
2449,京元電子,0.21%,1886000,308.5
6191,精成科,0.15%,3988000,101.0
3264,欣銓,0.13%,1508000,235.0
3376,新日興,0.12%,1741000,194.0
4966,譜瑞-KY,0.03%,140000,655.0
2002,中鋼,0.03%,5163000,18.55
6488,環球晶,0.02%,50000,1350.0
8996,高力,0.00%,1000,1230.0
8358,金居,0.00%,1000,533.0
3661,世芯-KY,0.00%,1000,4210.0
1815,富喬,0.00%,107000,95.0
3443,創意,0.00%,1000,4340.0
2439,美律,0.00%,1000,88.9
3008,大立光,0.00%,1000,3950.0
4958,臻鼎-KY,0.00%,1000,588.0
2382,廣達,0.00%,1000,373.5
3533,嘉澤,0.00%,1000,1955.0
2313,華通,0.00%,1000,223.0
8150,南茂,0.00%,1000,117.0
2317,鴻海,0.00%,1000,237.5
5347,世界,0.00%,1000,173.0
2481,強茂,0.00%,5000,213.0
