股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.25%,10714000,2250.0
2383,台光電,8.17%,4505000,4730.0
2345,智邦,5.87%,6131000,2495.0
2454,聯發科,5.28%,4363000,3155.0
3665,貿聯-KY,5.10%,4623848,2875.0
2308,台達電,5.08%,6118000,2165.0
8046,南電,4.84%,12657000,997.0
2368,金像電,4.69%,8260000,1480.0
3653,健策,4.16%,2267000,4780.0
3017,奇鋐,4.05%,3902000,2705.0
6223,旺矽,3.68%,1921000,5000.0
3037,欣興,3.60%,10386000,903.0
5274,信驊,3.23%,473000,17790.0
6669,緯穎,3.23%,1769000,4755.0
2327,國巨*,2.30%,17220000,348.5
3711,日月光投控,2.21%,11059000,520.0
2449,京元電子,1.75%,12918000,354.0
6515,穎崴,1.53%,397000,10055.0
6274,台燿,1.52%,3257000,1220.0
2303,聯電,1.48%,46374000,83.1
6805,富世達,1.33%,1741000,1995.0
6510,精測,1.31%,930000,3660.0
2317,鴻海,1.28%,13977000,239.5
3189,景碩,1.08%,5359000,527.0
8358,金居,0.92%,5558000,433.0
3443,創意,0.90%,488000,4835.0
3264,欣銓,0.63%,6994000,235.5
6187,萬潤,0.63%,1223000,1345.0
8210,勤誠,0.54%,1117000,1265.0
6147,頎邦,0.54%,7984000,177.5
5439,高技,0.49%,3178000,403.0
3661,世芯-KY,0.47%,296000,4150.0
8996,高力,0.43%,934000,1190.0
2404,漢唐,0.41%,1092000,977.0
1590,亞德客-KY,0.28%,510000,1440.0
2313,華通,0.28%,2623000,274.5
2337,旺宏,0.18%,2956000,160.5
6191,精成科,0.15%,3987000,100.0
2481,強茂,0.14%,3653000,102.0
3376,新日興,0.13%,1711000,205.5
6415,矽力*-KY,0.11%,660000,436.0
4966,譜瑞-KY,0.08%,376000,562.0
3217,優群,0.06%,844000,174.0
2002,中鋼,0.04%,5162000,18.6
1319,東陽,0.01%,510000,76.4
8150,南茂,0.01%,368000,84.1
2357,華碩,0.00%,17000,590.0
1815,富喬,0.00%,107000,116.0
2439,美律,0.00%,17000,89.5
4979,華星光,0.00%,1000,718.0
5347,世界,0.00%,63000,154.0
