股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.54%,3146000,1465.0
3017,奇鋐,6.52%,2136000,1475.0
2383,台光電,6.45%,1948000,1600.0
6669,緯穎,6.01%,683000,4250.0
2345,智邦,5.71%,2357000,1170.0
2368,金像電,5.70%,4237000,650.0
2308,台達電,5.00%,2532000,953.0
3665,貿聯-KY,4.68%,1532848,1475.0
6223,旺矽,4.57%,978000,2255.0
6274,台燿,4.28%,4557000,454.0
3653,健策,3.54%,647000,2645.0
2317,鴻海,3.44%,7423000,224.0
2454,聯發科,3.39%,1168000,1400.0
6805,富世達,2.94%,919000,1545.0
8210,勤誠,2.74%,1403000,942.0
8299,群聯,2.35%,965000,1175.0
3661,世芯-KY,2.22%,333000,3225.0
5274,信驊,1.89%,134000,6800.0
2449,京元電子,1.84%,4024000,221.0
2059,川湖,1.79%,232000,3730.0
2404,漢唐,1.26%,655000,932.0
3231,緯創,0.94%,3101000,146.5
2313,華通,0.94%,4685000,96.5
6139,亞翔,0.88%,747000,566.0
3715,定穎投控,0.88%,3554960,120.0
8358,金居,0.86%,1668000,249.0
5536,聖暉*,0.81%,512000,761.0
6191,精成科,0.76%,3088000,119.0
3711,日月光投控,0.76%,1592000,232.0
3533,嘉澤,0.69%,252000,1315.0
1303,南亞,0.57%,4519000,60.4
5347,世界,0.56%,2793000,97.4
3515,華擎,0.52%,1004000,252.5
4958,臻鼎-KY,0.52%,1738000,144.0
2354,鴻準,0.49%,3809000,62.2
3211,順達,0.39%,555000,343.0
1319,東陽,0.31%,1574000,95.6
6515,穎崴,0.26%,48000,2590.0
3217,優群,0.10%,306000,163.5
3044,健鼎,0.09%,143000,315.5
6510,精測,0.01%,2000,2320.0
2357,華碩,0.00%,1000,550.0
8996,高力,0.00%,1000,553.0
2439,美律,0.00%,1000,97.7
3008,大立光,0.00%,1000,2240.0
3045,台灣大,0.00%,1000,107.0
3081,聯亞,0.00%,1000,610.0
2327,國巨*,0.00%,1000,226.0
2884,玉山金,0.00%,1010,33.3
3583,辛耘,0.00%,1000,327.0
