股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.77%,11960000,2385.0
2383,台光電,7.99%,4486000,5200.0
2327,國巨*,7.85%,23292000,984.0
2454,聯發科,7.42%,4861000,4460.0
2345,智邦,5.41%,6334000,2495.0
6223,旺矽,5.01%,2279000,6420.0
2308,台達電,4.85%,6572000,2155.0
6669,緯穎,4.33%,2492000,5080.0
3037,欣興,4.22%,12466000,988.0
3017,奇鋐,4.20%,5191000,2365.0
2368,金像電,3.90%,8315000,1370.0
2303,聯電,3.71%,77390000,140.0
3711,日月光投控,3.66%,17948000,595.0
3665,貿聯-KY,3.46%,4833848,2090.0
8046,南電,3.28%,10828000,885.0
3653,健策,3.10%,2267000,3990.0
6274,台燿,2.82%,4927000,1670.0
5274,信驊,2.67%,422000,18485.0
6515,穎崴,1.41%,436000,9450.0
6510,精測,1.13%,930000,3540.0
6805,富世達,1.06%,1811000,1715.0
8210,勤誠,1.04%,2267000,1345.0
2317,鴻海,0.68%,7307000,272.0
3533,嘉澤,0.67%,852000,2300.0
8996,高力,0.54%,1034000,1515.0
6187,萬潤,0.53%,1334000,1155.0
6147,頎邦,0.49%,6275000,229.5
3443,創意,0.45%,258000,5075.0
5439,高技,0.39%,3528000,323.5
4966,譜瑞-KY,0.38%,1642000,675.0
8150,南茂,0.38%,11635000,94.9
2449,京元電子,0.35%,3645000,280.5
4958,臻鼎-KY,0.31%,1428000,639.0
6278,台表科,0.30%,4334000,204.5
1590,亞德客-KY,0.24%,530000,1320.0
8358,金居,0.21%,980000,640.0
6191,精成科,0.14%,3988000,100.0
6488,環球晶,0.13%,350000,1100.0
3376,新日興,0.12%,1741000,197.5
6271,同欣電,0.11%,1466000,225.0
2002,中鋼,0.03%,5163000,18.75
2313,華通,0.03%,329000,264.0
3264,欣銓,0.00%,1000,211.5
3661,世芯-KY,0.00%,1000,4320.0
1815,富喬,0.00%,107000,95.0
2439,美律,0.00%,18000,92.8
3008,大立光,0.00%,1000,5145.0
2382,廣達,0.00%,1000,374.0
5347,世界,0.00%,1000,166.5
2481,強茂,0.00%,5000,145.5
